Labels,NQ D 600 nm 400 us Delta OD KV 1_75 Ar 20 disparos,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,399960.0000,
Step,40.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

333480.0000,8.75211088E-4,
333520.0000,-3.26373789E-4,
333560.0000,2.19351336E-4,
3.336E005,4.40049655E-4,
333640.0000,4.37131966E-4,
333680.0000,-3.30476149E-4,
333720.0000,-1.01826890E-6,
333760.0000,1.63973472E-3,
3.338E005,1.09942928E-4,
333840.0000,-1.09009433E-3,
333880.0000,1.20317820E-3,
333920.0000,4.41355864E-4,
333960.0000,5.47776173E-4,
3.34E05,2.62182322E-3,
334040.0000,2.40368117E-3,
334080.0000,1.63982145E-3,
334120.0000,-1.52611791E-3,
334160.0000,9.84671758E-4,
3.342E005,-4.35777183E-4,
334240.0000,-1.54055248E-3,
334280.0000,-1.20712083E-3,
334320.0000,-1.53211365E-3,
334360.0000,4.38478048E-4,
3.344E005,2.18495523E-4,
334440.0000,1.42154982E-3,
334480.0000,-1.41808449E-3,
334520.0000,1.42170279E-3,
334560.0000,-1.07919164E-4,
3.346E005,1.34003770E-7,
334640.0000,4.37985611E-4,
334680.0000,-3.26828740E-4,
334720.0000,2.18397588E-4,
334760.0000,-7.63881137E-4,
3.348E005,1.09382253E-3,
334840.0000,-1.08680024E-3,
334880.0000,-1.08254018E-4,
334920.0000,2.19953567E-4,
334960.0000,1.13075002E-4,
3.35E05,1.20303815E-3,
335040.0000,2.40318547E-3,
335080.0000,-2.39465595E-3,
335120.0000,1.20285549E-3,
335160.0000,-3.26406269E-4,
3.352E005,4.39493771E-4,
335240.0000,1.09447143E-3,
335280.0000,-3.26795969E-4,
335320.0000,9.84329265E-4,
335360.0000,1.18691082E-6,
3.354E005,2.62645795E-3,
335440.0000,1.63957593E-3,
335480.0000,1.31255644E-3,
335520.0000,2.20653048E-4,
335560.0000,4.39723022E-4,
3.356E005,-1.63178856E-3,
335640.0000,-3.27052409E-3,
335680.0000,8.75243626E-4,
335720.0000,-5.43842441E-4,
335760.0000,-3.04197528E-7,
3.358E005,8.75788101E-4,
335840.0000,4.09265994E-7,
335880.0000,-7.63283926E-4,
335920.0000,1.42151956E-3,
335960.0000,-1.31409138E-3,
3.36E05,1.09414745E-3,
336040.0000,-8.70505872E-4,
336080.0000,-1.08686705E-4,
336120.0000,1.85829983E-3,
336160.0000,-1.52908021E-3,
3.362E005,5.46868425E-4,
336240.0000,3.29699222E-4,
336280.0000,-5.39237342E-4,
336320.0000,-1.09138829E-3,
336360.0000,3.38642974E-3,
3.364E005,1.10912602E-4,
336440.0000,1.96787016E-3,
336480.0000,7.65552628E-4,
336520.0000,3.30213021E-4,
336560.0000,1.63984671E-3,
3.366E005,6.57351688E-4,
336640.0000,7.65307108E-4,
336680.0000,5.47508709E-4,
336720.0000,1.09910303E-4,
336760.0000,2.07804865E-3,
3.368E005,3.31401621E-4,
336840.0000,4.39493771E-4,
336880.0000,3.30534793E-4,
336920.0000,-4.37258073E-4,
336960.0000,4.39526339E-4,
3.37E05,1.42161013E-3,
337040.0000,2.18715766E-4,
337080.0000,2.07754574E-3,
337120.0000,-5.42824215E-4,
337160.0000,-2.18578061E-4,
3.372E005,2.21854585E-4,
337240.0000,-1.19356345E-3,
337280.0000,6.56794757E-4,
337320.0000,9.84421815E-4,
337360.0000,-9.77474381E-4,
3.374E005,1.85877690E-3,
337440.0000,1.63972750E-3,
337480.0000,-8.76496953E-4,
337520.0000,-1.74931041E-3,
337560.0000,-1.52917777E-3,
3.376E005,-1.20431371E-3,
337640.0000,1.96790276E-3,
337680.0000,1.42164261E-3,
337720.0000,1.42154982E-3,
337760.0000,1.31233397E-3,
3.378E005,1.89890693E-6,
337840.0000,1.96686061E-3,
337880.0000,2.40411214E-3,
337920.0000,-8.72872770E-4,
337960.0000,3.60528636E-3,
3.38E05,4.39329451E-4,
338040.0000,6.58114615E-4,
338080.0000,1.09463360E-3,
338120.0000,-4.38224612E-4,
338160.0000,7.67138612E-4,
3.382E005,3.27054295E-4,
338240.0000,1.11978326E-4,
338280.0000,7.66240293E-4,
338320.0000,6.57286670E-4,
338360.0000,1.59179933E-6,
3.384E005,-3.24037799E-4,
338440.0000,9.84454295E-4,
338480.0000,1.64012553E-3,
338520.0000,-1.63805508E-3,
338560.0000,-2.16473229E-4,
3.386E005,9.84699116E-4,
338640.0000,3.28539667E-4,
338680.0000,-1.53376290E-3,
338720.0000,-1.30916969E-3,
338760.0000,2.07604910E-3,
3.388E005,4.38969932E-4,
338840.0000,-4.35777329E-4,
338880.0000,1.20390870E-3,
338920.0000,3.29409522E-4,
338960.0000,-5.46359050E-4,
3.39E05,1.10222762E-4,
339040.0000,-1.96022633E-3,
339080.0000,-6.54389907E-4,
339120.0000,5.46600553E-4,
339160.0000,2.19701338E-4,
3.392E005,5.47168893E-4,
339240.0000,1.63989374E-3,
339280.0000,-1.30566442E-3,
339320.0000,-1.14276765E-4,
339360.0000,4.38707735E-4,
3.394E005,-1.85663172E-3,
339440.0000,1.31240906E-3,
339480.0000,-6.46861095E-4,
339520.0000,9.85078979E-4,
339560.0000,9.84671758E-4,
3.396E005,5.49182936E-4,
339640.0000,1.12633963E-4,
339680.0000,1.31220627E-3,
339720.0000,5.49449527E-4,
339760.0000,1.31237658E-3,
3.398E005,7.65552570E-4,
339840.0000,-5.44286508E-4,
339880.0000,-2.40438012E-3,
339920.0000,2.22235903E-4,
339960.0000,1.74842635E-3,
3.4E05,1.85751414E-3,
340040.0000,1.10632980E-4,
340080.0000,-1.08883437E-3,
340120.0000,1.09942826E-4,
340160.0000,-5.44318988E-4,
3.402E005,1.42153935E-3,
340240.0000,-1.08948036E-3,
340280.0000,1.96799263E-3,
340320.0000,2.18430243E-4,
340360.0000,1.53067859E-3,
3.404E005,1.09336688E-3,
340440.0000,5.46397700E-4,
340480.0000,6.57526311E-4,
340520.0000,6.56249234E-4,
340560.0000,1.31248403E-3,
3.406E005,3.30888957E-4,
340640.0000,-1.09389730E-4,
340680.0000,1.74919912E-3,
340720.0000,8.75700964E-4,
340760.0000,4.36309783E-4,
3.408E005,5.48245618E-4,
340840.0000,6.57319149E-4,
340880.0000,2.20652946E-4,
340920.0000,8.74261837E-4,
340960.0000,7.66567362E-4,
3.41E05,3.28829803E-4,
341040.0000,9.85078979E-4,
341080.0000,9.84106329E-4,
341120.0000,1.09430950E-3,
341160.0000,8.75211088E-4,
3.412E005,-5.49459073E-4,
341240.0000,-2.17755165E-4,
341280.0000,8.75243626E-4,
341320.0000,1.31192990E-3,
341360.0000,1.53073575E-3,
3.414E005,-1.10223998E-4,
341440.0000,-4.33914887E-4,
341480.0000,3.29666655E-4,
341520.0000,1.11978428E-4,
341560.0000,1.53078523E-3,
3.416E005,1.74923171E-3,
341640.0000,1.09401753E-3,
341680.0000,-1.74771680E-3,
341720.0000,5.45958930E-4,
341760.0000,2.20303351E-4,
3.418E005,-1.52693922E-3,
341840.0000,-1.63723750E-3,
341880.0000,8.75178550E-4,
341920.0000,5.57758085E-6,
341960.0000,1.53086742E-3,
3.42E05,4.39820520E-4,
342040.0000,4.39264404E-4,
342080.0000,4.38707793E-4,
342120.0000,3.30245675E-4,
342160.0000,1.31216366E-3,
3.422E005,-5.45273419E-4,
342240.0000,-6.54797186E-4,
342280.0000,5.48545155E-4,
342320.0000,-2.17360095E-4,
342360.0000,7.66599958E-4,
3.424E005,-9.79946810E-4,
342440.0000,1.64016546E-3,
342480.0000,7.66027777E-4,
342520.0000,-7.61092349E-4,
342560.0000,-8.73432669E-4,
3.426E005,1.63977442E-3,
342640.0000,8.74261837E-4,
342680.0000,1.55941336E-6,
342720.0000,-1.06256528E-4,
342760.0000,2.19636218E-4,
3.428E005,-5.44416660E-4,
342840.0000,-1.31415681E-3,
342880.0000,-6.51673938E-4,
342920.0000,-7.66175974E-4,
342960.0000,5.48310578E-4,
3.43E05,-2.16440618E-4,
343040.0000,9.85046383E-4,
343080.0000,5.47403935E-4,
343120.0000,-1.09200319E-3,
343160.0000,5.47841191E-4,
3.432E005,1.74906466E-3,
343240.0000,-2.18150191E-4,
343280.0000,1.20307074E-3,
343320.0000,1.64027803E-3,
343360.0000,-8.74057820E-4,
3.434E005,-5.49905933E-4,
343440.0000,-6.50099828E-4,
343480.0000,-1.19965069E-3,
343520.0000,6.56697142E-4,
343560.0000,6.56697026E-4,
3.436E005,-1.06223946E-4,
343640.0000,-7.61124946E-4,
343680.0000,1.09597488E-4,
343720.0000,3.29377013E-4,
343760.0000,1.74916664E-3,
3.438E005,1.20303815E-3,
343840.0000,7.65307108E-4,
343880.0000,1.31237658E-3,
343920.0000,-1.84986112E-3,
343960.0000,-7.61027157E-4,
3.44E05,-4.39709227E-4,
344040.0000,9.86134401E-4,
344080.0000,-1.19759690E-3,
344120.0000,1.42149976E-3,
344160.0000,-6.51673938E-4,
3.442E005,7.65159319E-4,
344240.0000,5.47038566E-4,
344280.0000,-6.57586381E-4,
344320.0000,8.75603291E-4,
344360.0000,2.18365050E-4,
3.444E005,1.15378985E-4,
344440.0000,-7.64511467E-4,
344480.0000,3.25922098E-4,
344520.0000,-1.30426488E-3,
344560.0000,8.75603291E-4,
3.446E005,1.09382253E-3,
344640.0000,-9.85430088E-4,
344680.0000,-3.26308684E-4,
344720.0000,2.07679649E-3,
344760.0000,1.09219436E-4,
3.448E005,5.49917400E-4,
344840.0000,2.73432932E-3,
344880.0000,4.40049655E-4,
344920.0000,-1.07854052E-4,
344960.0000,1.42141362E-3,
3.45E05,-1.52769580E-3,
345040.0000,4.40507603E-4,
345080.0000,6.56106684E-4,
345120.0000,-3.26828740E-4,
345160.0000,-3.27706570E-4,
3.452E005,1.20317820E-3,
345240.0000,1.20243896E-3,
345280.0000,-1.74612505E-3,
345320.0000,6.56456978E-4,
345360.0000,2.21603128E-4,
3.454E005,1.74933393E-3,
345440.0000,3.26406967E-4,
345480.0000,-5.46358933E-4,
345520.0000,-7.58905488E-4,
345560.0000,3.28829716E-4,
3.456E005,6.57176948E-4,
345640.0000,1.09365990E-3,
345680.0000,2.19701440E-4,
345720.0000,3.49636702E-3,
345760.0000,1.85883930E-3,
3.458E005,-1.52385142E-3,
345840.0000,2.19351336E-4,
345880.0000,-1.10321758E-4,
345920.0000,9.85046383E-4,
345960.0000,2.21603128E-4,
3.46E05,1.13042654E-4,
346040.0000,-1.41659414E-3,
346080.0000,1.85877690E-3,
346120.0000,1.11569163E-4,
346160.0000,-6.52177900E-4,
3.462E005,6.57079392E-4,
346240.0000,1.64003845E-3,
346280.0000,-1.09086970E-4,
346320.0000,2.21952141E-4,
346360.0000,1.12010901E-4,
3.464E005,2.21887138E-4,
346440.0000,-7.59933377E-4,
346480.0000,-1.05426348E-4,
346520.0000,4.39755589E-4,
346560.0000,3.27926449E-4,
3.466E005,-8.64021422E-4,
346640.0000,1.63978164E-3,
346680.0000,-2.28330214E-3,
346720.0000,8.14442899E-7,
346760.0000,-3.26763606E-4,
3.468E005,1.42154738E-3,
346840.0000,6.58864446E-4,
346880.0000,3.29956150E-4,
346920.0000,3.28216905E-4,
346960.0000,-1.19420234E-3,
3.47E05,9.84013663E-4,
347040.0000,-3.25010682E-4,
347080.0000,-7.66741985E-4,
347120.0000,9.83795500E-4,
347160.0000,-8.77653249E-4,
3.472E005,-1.19961810E-3,
347240.0000,3.29119735E-4,
347280.0000,-9.81771853E-4,
347320.0000,-6.51739130E-4,
347360.0000,1.31203560E-3,
3.474E005,4.37066774E-4,
347440.0000,1.09877685E-4,
347480.0000,1.31285575E-3,
347520.0000,2.19986163E-4,
347560.0000,-6.54389907E-4,
3.476E005,2.19098642E-4,
347640.0000,1.09388749E-3,
347680.0000,1.42150209E-3,
347720.0000,1.42151490E-3,
347760.0000,1.31264399E-3,
3.478E005,4.37985553E-4,
347840.0000,-7.67842866E-4,
347880.0000,3.31401709E-4,
347920.0000,-3.26341309E-4,
347960.0000,8.75025929E-4,
3.48E05,2.07652990E-3,
348040.0000,7.67432328E-4,
348080.0000,1.31227134E-3,
348120.0000,-1.20366982E-3,
348160.0000,-1.10289213E-4,
3.482E005,-1.63570198E-3,
348240.0000,7.66599958E-4,
348280.0000,-1.10256544E-4,
348320.0000,1.74950354E-3,
348360.0000,1.13697060E-4,
3.484E005,-2.16078901E-4,
348440.0000,-1.31201243E-3,
348480.0000,1.20279030E-3,
348520.0000,1.09372498E-3,
348560.0000,1.20261218E-3,
3.486E005,3.29087139E-4,
348640.0000,-8.72248027E-4,
348680.0000,1.74987153E-3,
348720.0000,3.28539580E-4,
348760.0000,1.20428880E-3,
3.488E005,2.62214220E-3,
348840.0000,4.39002353E-4,
348880.0000,6.58386329E-4,
348920.0000,4.36638307E-4,
348960.0000,5.46633149E-4,
3.49E05,-1.06688050E-4,
349040.0000,1.09597589E-4,
349080.0000,1.12633861E-4,
349120.0000,-4.33914742E-4,
349160.0000,1.74963858E-3,
3.492E005,8.75330996E-4,
349240.0000,-6.53283263E-4,
349280.0000,2.18584226E-3,
349320.0000,2.19668829E-4,
349360.0000,-8.69324198E-4,
3.494E005,3.17062181E-3,
349440.0000,-6.55367505E-4,
349480.0000,7.66812067E-4,
349520.0000,2.40384764E-3,
349560.0000,-3.23228567E-4,
3.496E005,8.75145954E-4,
349640.0000,1.96839264E-3,
349680.0000,1.74906675E-3,
349720.0000,-1.11091555E-4,
349760.0000,7.65995239E-4,
3.498E005,-1.09015964E-3,
349840.0000,-1.08370918E-3,
349880.0000,-1.41951104E-3,
349920.0000,1.09372498E-3,
349960.0000,5.49683522E-4,
3.5E05,-3.26796115E-4,
350040.0000,1.11945854E-4,
350080.0000,-4.34975751E-4,
350120.0000,-8.71097087E-4,
350160.0000,-8.73432495E-4,
3.502E005,1.85902941E-3,
350240.0000,-2.18120706E-3,
350280.0000,1.96722662E-3,
350320.0000,-2.18479615E-3,
350360.0000,2.95129512E-3,
3.504E005,1.20296318E-3,
350440.0000,2.20368529E-4,
350480.0000,-8.73465149E-4,
350520.0000,2.23151175E-4,
350560.0000,-8.69882177E-4,
3.506E005,1.96664967E-3,
350640.0000,1.63998071E-3,
350680.0000,-7.61656149E-4,
350720.0000,3.30823939E-4,
350760.0000,-6.47896260E-4,
3.508E005,-1.07919164E-4,
350840.0000,-1.08880189E-3,
350880.0000,-5.42824389E-4,
350920.0000,-6.50067406E-4,
350960.0000,1.31227134E-3,
3.51E05,2.20937320E-4,
351040.0000,-2.13129388E-4,
351080.0000,4.40017175E-4,
351120.0000,-1.63805485E-3,
351160.0000,-2.15193329E-4,
3.512E005,-1.63491827E-3,
351240.0000,3.27345275E-4,
351280.0000,3.29988718E-4,
351320.0000,-4.34910791E-4,
351360.0000,2.64265964E-6,
3.514E005,2.40497547E-3,
351440.0000,7.64617638E-4,
351480.0000,1.74852775E-3,
351520.0000,-6.54292293E-4,
351560.0000,-1.30920205E-3,
3.516E005,1.53071561E-3,
351640.0000,-1.09855566E-4,
351680.0000,3.26989073E-4,
351720.0000,1.96787016E-3,
351760.0000,-1.08618778E-3,
3.518E005,1.11354828E-4,
351840.0000,-1.05857565E-4,
351880.0000,-2.18495913E-3,
351920.0000,9.84671758E-4,
351960.0000,-8.68143747E-4,
3.52E05,-2.13129257E-4,
352040.0000,8.76765174E-4,
352080.0000,-2.16046290E-4,
352120.0000,-2.14308529E-4,
352160.0000,4.38182993E-4,
3.522E005,-2.12671745E-4,
352240.0000,3.31690419E-4,
352280.0000,1.31216366E-3,
352320.0000,1.11978326E-4,
352360.0000,-2.14734595E-4,
3.524E005,6.57558849E-4,
352440.0000,6.56762219E-4,
352480.0000,8.74392223E-4,
352520.0000,1.20289298E-3,
352560.0000,7.65487435E-4,
3.526E005,-2.16111497E-4,
352640.0000,-4.36324888E-4,
352680.0000,-2.16013694E-4,
352720.0000,-2.15619832E-4,
352760.0000,8.74567661E-4,
3.528E005,3.28474503E-4,
352840.0000,1.53076509E-3,
352880.0000,9.85328341E-4,
352920.0000,4.39461292E-4,
352960.0000,4.56369344E-6,
3.53E05,2.18626182E-3,
353040.0000,1.01362957E-7,
353080.0000,1.20335061E-3,
353120.0000,1.09401753E-3,
353160.0000,-4.31543362E-4,
3.532E005,-2.40343483E-3,
353240.0000,-4.32919973E-4,
353280.0000,9.85013903E-4,
353320.0000,1.14726143E-4,
353360.0000,8.75820639E-4,
3.534E005,4.41323267E-4,
353440.0000,2.19066016E-4,
353480.0000,1.20317820E-3,
353520.0000,-4.36292379E-4,
353560.0000,1.31256902E-3,
3.536E005,-1.95763470E-3,
353640.0000,5.51117177E-4,
353680.0000,-2.16440618E-4,
353720.0000,-1.09455024E-4,
353760.0000,-2.51619308E-3,
3.538E005,1.31249405E-3,
353840.0000,1.31254643E-3,
353880.0000,-5.43333299E-4,
353920.0000,1.96698261E-3,
353960.0000,-1.19897653E-3,
3.54E05,3.29891162E-4,
354040.0000,-8.74057820E-4,
354080.0000,-3.26341309E-4,
354120.0000,-1.30569702E-3,
354160.0000,1.20373210E-3,
3.542E005,9.84078855E-4,
354240.0000,1.10632776E-4,
354280.0000,-6.52779127E-4,
354320.0000,1.53065391E-3,
354360.0000,-3.24135413E-4,
3.544E005,3.30180541E-4,
354440.0000,2.18658382E-3,
354480.0000,1.85830286E-3,
354520.0000,-1.63959304E-3,
354560.0000,2.20587870E-4,
3.546E005,-7.62686657E-4,
354640.0000,-1.52542698E-3,
354680.0000,-6.55400159E-4,
354720.0000,1.42156251E-3,
354760.0000,-6.52811723E-4,
3.548E005,1.42161013E-3,
354840.0000,1.42147427E-3,
354880.0000,-1.96452206E-3,
354920.0000,1.53073575E-3,
354960.0000,-3.25432076E-4,
3.55E05,-1.30920205E-3,
355040.0000,3.29022034E-4,
355080.0000,2.29356205E-3,
355120.0000,1.74943381E-3,
355160.0000,2.51450390E-3,
3.552E005,6.56871998E-4,
355240.0000,-2.14734595E-4,
355280.0000,1.64005312E-3,
355320.0000,1.96738122E-3,
355360.0000,-1.85740681E-3,
3.554E005,7.67432328E-4,
355440.0000,-2.16505709E-4,
355480.0000,-5.41742425E-4,
355520.0000,2.19286099E-4,
355560.0000,1.09440682E-3,
3.556E005,-8.71032011E-4,
355640.0000,1.53082702E-3,
355680.0000,2.51443894E-3,
355720.0000,8.74785648E-4,
355760.0000,1.74963626E-3,
3.558E005,-7.59933377E-4,
355840.0000,1.42141362E-3,
355880.0000,2.62125046E-3,
355920.0000,-6.56476419E-4,
355960.0000,-7.58872950E-4,
3.56E05,8.75516038E-4,
356040.0000,-1.07854052E-4,
356080.0000,1.63979968E-3,
356120.0000,2.30341288E-6,
356160.0000,9.85734514E-4,
3.562E005,1.85827026E-3,
356240.0000,4.38150484E-4,
356280.0000,1.63989374E-3,
356320.0000,9.85171180E-4,
356360.0000,2.29649013E-3,
3.564E005,6.58114674E-4,
356440.0000,6.59006007E-4,
356480.0000,4.37953102E-4,
356520.0000,1.09421229E-3,
356560.0000,2.24065152E-4,
3.566E005,-2.13129388E-4,
356640.0000,1.85801892E-3,
356680.0000,-4.34910791E-4,
356720.0000,2.07652966E-3,
356760.0000,-1.85321062E-3,
3.568E005,-5.42824389E-4,
356840.0000,-2.14832078E-4,
356880.0000,-6.51105598E-4,
356920.0000,2.07709591E-3,
356960.0000,1.09362742E-3,
3.57E05,1.09463360E-3,
357040.0000,4.40604956E-4,
357080.0000,-2.19895897E-4,
357120.0000,8.74753168E-4,
357160.0000,-4.35392605E-4,
3.572E005,6.58560544E-4,
357240.0000,7.65487552E-4,
357280.0000,-1.08621440E-4,
357320.0000,-1.05060470E-4,
357360.0000,-2.18578192E-4,
3.574E005,2.20368442E-4,
357440.0000,2.51255743E-3,
357480.0000,-2.15225795E-4,
357520.0000,2.30341288E-6,
357560.0000,3.31690419E-4,
3.576E005,2.07613339E-3,
357640.0000,7.66092911E-4,
357680.0000,1.85792439E-3,
357720.0000,3.29054630E-4,
357760.0000,1.53073249E-3,
3.578E005,-1.52162078E-3,
357840.0000,4.39296971E-4,
357880.0000,1.09411485E-3,
357920.0000,3.29956150E-4,
357960.0000,1.96823757E-3,
3.58E05,-1.20096735E-3,
358040.0000,-1.08686705E-4,
358080.0000,-7.58245762E-4,
358120.0000,3.31434130E-4,
358160.0000,-2.16900371E-4,
3.582E005,-8.71064607E-4,
358240.0000,1.85864943E-3,
358280.0000,5.48310694E-4,
358320.0000,1.08906599E-4,
358360.0000,4.38772811E-4,
3.584E005,1.12387490E-4,
358440.0000,-1.07054831E-4,
358480.0000,-6.51706534E-4,
358520.0000,2.62300274E-3,
358560.0000,1.20286038E-3,
3.586E005,-7.61623494E-4,
358640.0000,1.63975277E-3,
358680.0000,1.74879807E-3,
358720.0000,-1.03468316E-4,
358760.0000,1.09187007E-4,
3.588E005,-1.96022680E-3,
358840.0000,-1.06256528E-4,
358880.0000,1.31239905E-3,
358920.0000,1.85808097E-3,
358960.0000,-1.07854052E-4,
3.59E05,1.20320579E-3,
359040.0000,1.20314071E-3,
359080.0000,-1.05092906E-4,
359120.0000,-1.07119908E-4,
359160.0000,2.18715664E-4,
3.592E005,-5.40251378E-4,
359240.0000,-8.71162163E-4,
359280.0000,3.30278155E-4,
359320.0000,1.59179933E-6,
359360.0000,-7.66644080E-4,
3.594E005,4.36868926E-4,
359440.0000,1.42151490E-3,
359480.0000,-1.74126157E-3,
359520.0000,8.74938443E-4,
359560.0000,1.42162514E-3,
3.596E005,-1.19561120E-3,
359640.0000,8.76364007E-4,
359680.0000,6.56872056E-4,
359720.0000,-9.75071802E-4,
359760.0000,8.75363592E-4,
3.598E005,1.11634225E-4,
359840.0000,1.74909714E-3,
359880.0000,6.57111872E-4,
359920.0000,3.06237210E-3,
359960.0000,-2.07690243E-3,
3.6E05,5.49150456E-4,
360040.0000,9.85171180E-4,
360080.0000,3.06353485E-3,
360120.0000,7.65700184E-4,
360160.0000,-3.22775566E-4,
3.602E005,1.42152421E-3,
360240.0000,8.74687859E-4,
360280.0000,1.09219545E-4,
360320.0000,-4.34363872E-4,
360360.0000,2.20937320E-4,
3.604E005,1.31224887E-3,
360440.0000,-9.79914214E-4,
360480.0000,1.20324327E-3,
360520.0000,-4.36807546E-4,
360560.0000,4.41787478E-7,
3.606E005,-6.51138020E-4,
360640.0000,2.23466850E-4,
360680.0000,6.57526311E-4,
360720.0000,-5.45338553E-4,
360760.0000,-1.52536214E-3,
3.608E005,-2.17360226E-4,
360840.0000,-9.78710013E-4,
360880.0000,-2.16111497E-4,
360920.0000,-5.42315713E-4,
360960.0000,-1.08873670E-3,
3.61E05,3.04666492E-6,
361040.0000,1.10222762E-4,
361080.0000,-1.06688050E-4,
361120.0000,8.76429025E-4,
361160.0000,4.37197246E-4,
3.612E005,1.31240906E-3,
361240.0000,1.10600377E-4,
361280.0000,-3.28162074E-4,
361320.0000,7.49416301E-7,
361360.0000,-5.40219247E-4,
3.614E005,4.38707735E-4,
361440.0000,-7.65011471E-4,
361480.0000,-4.32952424E-4,
361520.0000,2.29584216E-3,
361560.0000,4.09154893E-7,
3.616E005,6.57558849E-4,
361640.0000,2.07688101E-3,
361680.0000,4.37690353E-4,
361720.0000,1.53074483E-3,
361760.0000,-1.19759690E-3,
3.618E005,1.09004235E-4,
361840.0000,1.10697991E-4,
361880.0000,-2.15258377E-4,
361920.0000,-1.19900901E-3,
361960.0000,-5.45338553E-4,
3.62E05,1.42159266E-3,
362040.0000,2.19098729E-4,
362080.0000,1.13697060E-4,
362120.0000,-1.30636489E-3,
362160.0000,1.20317820E-3,
3.622E005,-7.64446158E-4,
362240.0000,1.53074809E-3,
362280.0000,8.75363534E-4,
362320.0000,-1.09391473E-3,
362360.0000,4.38477990E-4,
3.624E005,1.53067859E-3,
362440.0000,1.20303326E-3,
362480.0000,7.65159319E-4,
362520.0000,-7.57683825E-4,
362560.0000,-7.56657973E-4,
3.626E005,-9.82424128E-4,
362640.0000,-5.45338553E-4,
362680.0000,-2.15619701E-4,
362720.0000,2.19733862E-4,
362760.0000,-3.28194728E-4,
3.628E005,1.12322356E-4,
362840.0000,1.53081457E-3,
362880.0000,7.65454839E-4,
362920.0000,-2.16900240E-4,
362960.0000,3.31112940E-4,
3.63E05,1.20338309E-3,
363040.0000,-8.69882351E-4,
363080.0000,1.53067405E-3,
363120.0000,-4.33914742E-4,
363160.0000,-2.17360095E-4,
3.632E005,8.75058526E-4,
363240.0000,7.66060431E-4,
363280.0000,-8.73497629E-4,
363320.0000,-2.17722540E-4,
363360.0000,2.29481887E-3,
3.634E005,1.85830274E-3,
363440.0000,-3.22775566E-4,
363480.0000,-3.22742999E-4,
363520.0000,9.85387946E-4,
363560.0000,9.83479316E-4,
3.636E005,3.30245675E-4,
363640.0000,-9.79360542E-4,
363680.0000,-1.08286644E-4,
363720.0000,4.39526339E-4,
363760.0000,-8.72807461E-4,
3.638E005,1.96787016E-3,
363840.0000,2.20303438E-4,
363880.0000,8.75330996E-4,
363920.0000,4.39788128E-4,
363960.0000,1.64000597E-3,
3.64E05,9.85013903E-4,
364040.0000,1.63960131E-3,
364080.0000,-6.54357253E-4,
364120.0000,1.20331312E-3,
364160.0000,-9.84285376E-4,
3.642E005,1.09252185E-4,
364240.0000,1.74849539E-3,
364280.0000,-1.09394733E-3,
364320.0000,2.22300892E-4,
364360.0000,6.56904595E-4,
3.644E005,1.11289643E-4,
364440.0000,-1.05104573E-6,
364480.0000,-1.04263934E-4,
364520.0000,-8.74057820E-4,
364560.0000,2.73108366E-3,
3.646E005,2.19098642E-4,
364640.0000,6.57351688E-4,
364680.0000,-5.43300703E-4,
364720.0000,9.84611921E-4,
364760.0000,1.09450403E-3,
3.648E005,-5.44319104E-4,
364840.0000,1.31228135E-3,
364880.0000,6.56314427E-4,
364920.0000,-9.79295699E-4,
364960.0000,3.75694344E-6,
3.65E05,1.09349715E-3,
365040.0000,2.84012780E-3,
365080.0000,-9.78742610E-4,
365120.0000,5.50650526E-4,
365160.0000,1.31264399E-3,
3.652E005,3.38566520E-6,
365240.0000,1.64001319E-3,
365280.0000,1.20328064E-3,
365320.0000,1.42154738E-3,
365360.0000,2.51181354E-3,
3.654E005,-8.72313161E-4,
365440.0000,3.29377101E-4,
365480.0000,-1.04328901E-4,
365520.0000,1.20321079E-3,
365560.0000,6.56041433E-4,
3.656E005,1.96811510E-3,
365640.0000,-8.65197799E-4,
365680.0000,-8.69947427E-4,
365720.0000,-7.63381366E-4,
365760.0000,4.39493771E-4,
3.658E005,-4.34396497E-4,
365840.0000,-7.57748785E-4,
365880.0000,4.38510644E-4,
365920.0000,-1.20032509E-3,
365960.0000,2.62379949E-3,
3.66E05,1.53072795E-3,
366040.0000,8.74873193E-4,
366080.0000,-2.17722671E-4,
366120.0000,1.96716958E-3,
366160.0000,4.40278644E-4,
3.662E005,1.42153236E-3,
366240.0000,6.58147153E-4,
366280.0000,1.74893020E-3,
366320.0000,1.09323650E-3,
366360.0000,3.78928075E-6,
3.664E005,-1.30983896E-3,
366440.0000,1.53074483E-3,
366480.0000,1.11978428E-4,
366520.0000,1.74846081E-3,
366560.0000,6.55450101E-4,
3.666E005,-4.30518499E-4,
366640.0000,3.32064201E-6,
366680.0000,-1.07919164E-4,
366720.0000,-3.19126644E-4,
366760.0000,6.89444590E-8,
3.668E005,3.30823939E-4,
366840.0000,-4.34396206E-4,
366880.0000,1.11354726E-4,
366920.0000,5.48245676E-4,
366960.0000,-5.39776520E-4,
3.67E05,-4.33882291E-4,
367040.0000,1.63980690E-3,
367080.0000,-5.44828479E-4,
367120.0000,-6.50570088E-4,
367160.0000,1.09450403E-3,
3.672E005,-1.62869692E-3,
367240.0000,-7.57121888E-4,
367280.0000,1.64006045E-3,
367320.0000,1.09411485E-3,
367360.0000,2.21952141E-4,
