Labels,VMOF  O2 420 nm 10 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,9999.000,
Step,1.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

2743.000,-2.13876157E-3,
2744.000,-1.13628746E-3,
2745.000,-9.53759591E-4,
2746.000,-1.16773136E-3,
2747.000,-2.75203958E-3,
2748.000,-2.34589702E-3,
2749.000,-2.75511853E-3,
2750.00,-5.41243877E-4,
2751.000,-1.21990226E-4,
2752.000,4.53876622E-4,
2753.000,1.68243400E-3,
2754.000,2.86560302E-4,
2755.000,-1.39343159E-4,
2756.000,1.68243400E-3,
2757.000,6.46564469E-4,
2758.000,4.68151324E-4,
2759.000,8.67762312E-4,
2760.00,6.70245907E-4,
2761.000,-5.38058986E-4,
2762.000,1.47980754E-3,
2763.000,8.89918476E-4,
2764.000,-5.25469484E-4,
2765.000,4.57068818E-4,
2766.000,1.65549619E-3,
2767.000,-1.52152881E-3,
2768.000,-5.82194654E-4,
2769.000,-2.76298053E-3,
2770.00,-5.12879575E-4,
2771.000,4.57068818E-4,
2772.000,-3.56902718E-4,
2773.000,-1.17403187E-3,
2774.000,-8.87686154E-4,
2775.000,1.88041129E-3,
2776.000,8.81990360E-4,
2777.000,1.07646664E-3,
2778.000,-3.22213542E-4,
2779.000,2.50287325E-4,
2780.00,6.79736957E-4,
2781.000,1.26780174E-3,
2782.000,1.04796817E-3,
2783.000,5.61805755E-5,
2784.000,6.70276058E-4,
2785.000,2.50257232E-4,
2786.000,8.53564881E-4,
2787.000,-7.47550745E-4,
2788.000,4.28641069E-4,
2789.000,6.71842834E-4,
2790.00,2.91316654E-4,
2791.000,-1.14885927E-3,
2792.000,-3.33245815E-4,
2793.000,1.26623281E-3,
2794.000,-5.34934225E-4,
2795.000,1.68403459E-3,
2796.000,2.25598249E-3,
2797.000,3.88806948E-5,
2798.000,-1.14411861E-3,
2799.000,6.76603406E-4,
2800.00,-7.36558984E-4,
2801.000,3.09380230E-5,
2802.000,6.24989625E-5,
2803.000,-6.83932594E-5,
2804.000,-2.14346149E-3,
2805.000,-7.42835749E-4,
2806.000,-1.74624752E-3,
2807.000,-9.61624086E-4,
2808.000,-1.15516002E-3,
2809.000,-1.34387135E-3,
2810.00,-1.20456396E-4,
2811.000,-7.85328972E-4,
2812.000,-9.41152102E-4,
2813.000,-3.31682677E-4,
2814.000,-1.96920289E-3,
2815.000,-3.56872653E-4,
2816.000,-1.47252504E-4,
2817.000,1.02583412E-3,
2818.000,8.75629892E-4,
2819.000,2.81864224E-4,
2820.00,6.67112414E-4,
2821.000,-1.01508667E-4,
2822.000,2.61334470E-4,
2823.000,8.86692957E-4,
2824.000,1.07957295E-3,
2825.000,4.50774824E-4,
2826.000,-9.64805891E-4,
2827.000,-7.56980560E-4,
2828.000,-5.08131983E-4,
2829.000,2.59739085E-4,
2830.00,-1.56695402E-4,
2831.000,-7.52235646E-4,
2832.000,8.64627422E-4,
2833.000,-1.32653653E-3,
2834.000,-7.50704028E-4,
2835.000,4.04451785E-5,
2836.000,-3.14337434E-4,
2837.000,1.25832797E-3,
2838.000,-1.76820962E-3,
2839.000,-5.34934225E-4,
2840.00,-2.17016297E-3,
2841.000,-7.22353405E-4,
2842.000,1.66500872E-3,
2843.000,8.77257669E-4,
2844.000,-2.97021557E-4,
2845.000,1.47823791E-3,
2846.000,4.72879561E-4,
2847.000,2.55013176E-4,
2848.000,1.27096975E-3,
2849.000,1.47035939E-3,
2850.00,2.72351783E-4,
2851.000,1.08907290E-3,
2852.000,4.44420642E-4,
2853.000,4.79204027E-4,
2854.000,2.55043298E-4,
2855.000,1.05113455E-3,
2856.000,-9.27013229E-4,
2857.000,2.59739085E-4,
2858.000,-9.45894921E-4,
2859.000,6.60785241E-4,
2860.00,-7.17608084E-4,
2861.000,-7.53857312E-4,
2862.000,-9.30135197E-4,
2863.000,-5.52270620E-4,
2864.000,-1.92841270E-3,
2865.000,-3.41121573E-4,
2866.000,-1.75880175E-3,
2867.000,-1.14570884E-3,
2868.000,-1.37847906E-3,
2869.000,-3.34839016E-4,
2870.00,-7.47550745E-4,
2871.000,4.79173905E-4,
2872.000,2.85025046E-4,
2873.000,5.30515026E-5,
2874.000,4.42854711E-4,
2875.000,-1.55453361E-3,
2876.000,8.45839604E-5,
2877.000,-5.61704743E-4,
2878.000,-1.39343159E-4,
2879.000,6.56581906E-5,
2880.00,1.69037667E-3,
2881.000,-1.54350232E-3,
2882.000,1.65050238E-4,
2883.000,3.35511053E-4,
2884.000,-9.47455876E-4,
2885.000,4.28641069E-4,
2886.000,-9.12873889E-4,
2887.000,1.06700165E-4,
2888.000,1.04640005E-3,
2889.000,-9.38000157E-4,
2890.00,5.01249975E-4,
2891.000,-5.58550062E-4,
2892.000,-9.52198694E-4,
2893.000,-5.38089080E-4,
2894.000,1.46399031E-3,
2895.000,1.30732800E-3,
2896.000,-1.47252504E-4,
2897.000,2.06578360E-3,
2898.000,2.51927250E-3,
2899.000,1.01945843E-4,
2900.00,-5.34934225E-4,
2901.000,1.47349865E-3,
2902.000,5.46461233E-5,
2903.000,4.61827032E-4,
2904.000,-1.36591378E-3,
2905.000,-1.53723708E-3,
2906.000,-1.48786232E-4,
2907.000,8.86753201E-4,
2908.000,4.96551569E-4,
2909.000,-1.76506373E-3,
2910.00,-3.85247171E-4,
2911.000,-1.15704504E-4,
2912.000,-5.61734778E-4,
2913.000,6.60815393E-4,
2914.000,-1.56238722E-3,
2915.000,-7.45959056E-4,
2916.000,-5.31779311E-4,
2917.000,8.72494886E-4,
2918.000,5.77752071E-5,
2919.000,-9.22300154E-4,
2920.00,-3.58495803E-4,
2921.000,-1.59853007E-4,
2922.000,-1.32344733E-3,
2923.000,-7.41244003E-4,
2924.000,-1.36215473E-4,
2925.000,-3.64778010E-4,
2926.000,-9.28574242E-4,
2927.000,-1.31244014E-3,
2928.000,8.53534788E-4,
2929.000,-1.77135551E-3,
2930.00,-1.11582363E-3,
2931.000,-1.58289244E-4,
2932.000,-1.17559195E-3,
2933.000,-1.20396246E-4,
2934.000,-3.15900630E-4,
2935.000,-5.68014046E-4,
2936.000,5.61805755E-5,
2937.000,1.28518080E-3,
2938.000,2.89751275E-4,
2939.000,-1.16143073E-3,
2940.00,4.61796939E-4,
2941.000,-1.17085164E-3,
2942.000,7.35714057E-5,
2943.000,-9.56881384E-4,
2944.000,-1.23584206E-4,
2945.000,-5.58550062E-4,
2946.000,2.83399480E-4,
2947.000,-1.56082853E-3,
2948.000,-1.55101545E-4,
2949.000,2.81834102E-4,
2950.00,-1.37779323E-4,
2951.000,2.77077866E-4,
2952.000,-3.26963171E-4,
2953.000,-1.13472715E-3,
2954.000,1.48297707E-3,
2955.000,-5.83726855E-4,
2956.000,-1.34231185E-3,
2957.000,-1.16461108E-3,
2958.000,-9.55320487E-4,
2959.000,-1.14096818E-3,
2960.00,2.56578438E-4,
2961.000,4.93389205E-4,
2962.000,5.14869753E-5,
2963.000,4.66525089E-4,
2964.000,4.52370878E-4,
2965.000,-5.44368697E-4,
2966.000,-1.73366291E-3,
2967.000,-1.93625956E-3,
2968.000,8.86723050E-4,
2969.000,6.41864492E-4,
2970.00,8.74092511E-4,
2971.000,-7.55418965E-4,
2972.000,-9.31756222E-4,
2973.000,-3.39558464E-4,
2974.000,2.50257232E-4,
2975.000,-1.06230640E-4,
2976.000,-1.75883167E-3,
2977.000,8.50399956E-4,
2978.000,-3.00148095E-4,
2979.000,-3.72653187E-4,
2980.00,1.68403459E-3,
2981.000,2.40775582E-4,
2982.000,-1.16143073E-3,
2983.000,-1.31714903E-3,
2984.000,-1.47222425E-4,
2985.000,-5.63297071E-4,
2986.000,8.50369805E-4,
2987.000,2.61334470E-4,
2988.000,-4.98696696E-4,
2989.000,-9.66366730E-4,
2990.00,-5.36466541E-4,
2991.000,-1.54512096E-3,
2992.000,4.55472735E-4,
2993.000,1.86772167E-3,
2994.000,3.72861323E-5,
2995.000,-7.46019126E-4,
2996.000,-1.37749244E-4,
2997.000,2.69221142E-4,
2998.000,1.28677988E-3,
2999.000,1.30102166E-3,
3000.00,-1.34702038E-3,
3001.000,7.35714057E-5,
3002.000,-9.28574242E-4,
3003.000,-5.38089080E-4,
3004.000,1.45922112E-3,
3005.000,4.67332502E-5,
3006.000,-1.36215473E-4,
3007.000,-1.55923981E-3,
3008.000,3.03930254E-4,
3009.000,8.72494886E-4,
3010.00,1.67609192E-3,
3011.000,2.77107960E-4,
3012.000,2.47096672E-4,
3013.000,2.78673309E-4,
3014.000,4.51386586E-5,
3015.000,1.28681015E-3,
3016.000,1.08117133E-3,
3017.000,6.78140030E-4,
3018.000,-9.26983193E-4,
3019.000,-7.11361005E-4,
3020.00,6.68709283E-4,
3021.000,6.79767109E-4,
3022.000,1.89781492E-3,
3023.000,1.98967500E-5,
3024.000,-1.14726904E-3,
3025.000,6.68679189E-4,
3026.000,1.09857309E-3,
3027.000,-9.39591147E-4,
3028.000,-1.83519325E-4,
3029.000,1.07800472E-3,
3030.00,-5.61734778E-4,
3031.000,3.13413300E-4,
3032.000,-1.30143273E-3,
3033.000,1.67455175E-3,
3034.000,1.43232732E-3,
3035.000,-3.31682677E-4,
3036.000,1.08750467E-3,
3037.000,-9.78973578E-4,
3038.000,-1.36432436E-3,
3039.000,-1.93470216E-3,
3040.00,6.51324750E-4,
3041.000,2.86590424E-4,
3042.000,2.88125681E-4,
3043.000,2.77138082E-4,
3044.000,-9.55320487E-4,
3045.000,-3.47434107E-4,
3046.000,2.75482424E-4,
3047.000,8.69359937E-4,
3048.000,5.93698460E-5,
3049.000,-7.42805714E-4,
3050.00,-1.16461108E-3,
3051.000,-1.75721373E-3,
3052.000,6.21287560E-4,
3053.000,1.29785342E-3,
3054.000,7.82652496E-5,
3055.000,-5.47553529E-4,
3056.000,6.60755089E-4,
3057.000,-5.58550062E-4,
3058.000,-4.95571585E-4,
3059.000,-5.25499519E-4,
3060.00,-3.64778010E-4,
3061.000,-9.28544207E-4,
3062.000,-5.36496635E-4,
3063.000,4.57068818E-4,
3064.000,-2.35062465E-3,
3065.000,-1.18975283E-3,
3066.000,2.45561532E-4,
3067.000,8.97786405E-4,
3068.000,1.10173982E-3,
3069.000,-5.20752044E-4,
3070.00,-3.78935190E-4,
3071.000,-1.39373238E-4,
3072.000,-1.34546089E-3,
3073.000,1.07483810E-3,
3074.000,-5.52210549E-4,
3075.000,-9.34878190E-4,
3076.000,-1.34387135E-3,
3077.000,-1.45658618E-4,
3078.000,6.60785241E-4,
3079.000,-9.45924956E-4,
3080.00,4.22317360E-4,
3081.000,-1.33057692E-4,
3082.000,1.50196475E-3,
3083.000,-1.55450357E-3,
3084.000,-1.29869804E-4,
3085.000,-5.49085846E-4,
3086.000,2.70786462E-4,
3087.000,1.09223963E-3,
3088.000,2.05626222E-3,
3089.000,4.69687249E-4,
3090.00,2.70786462E-4,
3091.000,-3.60028789E-4,
3092.000,1.27413776E-3,
3093.000,2.93507148E-3,
3094.000,-1.51682214E-3,
3095.000,-9.56881384E-4,
3096.000,5.12303493E-4,
3097.000,2.56578438E-4,
3098.000,-1.51526323E-3,
3099.000,-9.30135197E-4,
3100.00,-1.33057692E-4,
3101.000,2.69221142E-4,
3102.000,-3.89966066E-4,
3103.000,-1.76350574E-3,
3104.000,-3.26933106E-4,
3105.000,-7.06585532E-4,
3106.000,-1.67731909E-4,
3107.000,8.85185669E-4,
3108.000,-1.61416770E-4,
3109.000,1.68400432E-3,
3110.00,6.90825167E-4,
3111.000,1.05116470E-3,
3112.000,4.60261042E-4,
3113.000,2.59739085E-4,
3114.000,-2.16701999E-3,
3115.000,-1.55291485E-3,
3116.000,-5.52270620E-4,
3117.000,-7.03461934E-4,
3118.000,8.48832540E-4,
3119.000,2.36049891E-4,
3120.00,1.09223963E-3,
3121.000,2.36079984E-4,
3122.000,2.96042941E-4,
3123.000,2.05151667E-3,
3124.000,1.47663802E-3,
3125.000,2.37645188E-4,
3126.000,-1.44094796E-4,
3127.000,-5.34964260E-4,
3128.000,8.99384147E-4,
3129.000,1.04323367E-3,
3130.00,2.10858695E-3,
3131.000,-1.28336003E-4,
3132.000,6.62351958E-4,
3133.000,-3.41121573E-4,
3134.000,8.78825202E-4,
3135.000,6.87661348E-4,
3136.000,6.70276058E-4,
3137.000,4.33368870E-4,
3138.000,8.83618137E-4,
3139.000,1.05746742E-3,
3140.00,-5.33341721E-4,
3141.000,8.64597270E-4,
3142.000,-1.38789520E-3,
3143.000,2.85025046E-4,
3144.000,8.61432229E-4,
3145.000,-5.50678233E-4,
3146.000,-5.27061988E-4,
3147.000,-9.53759591E-4,
3148.000,-3.15900630E-4,
3149.000,-1.16773136E-3,
3150.00,-7.53827335E-4,
3151.000,-1.55609229E-3,
3152.000,-1.37779323E-4,
3153.000,-9.64805891E-4,
3154.000,-9.36439144E-4,
3155.000,-7.49112398E-4,
3156.000,-1.50350039E-4,
3157.000,-1.74151338E-3,
3158.000,4.69687249E-4,
3159.000,-3.50590330E-4,
3160.00,1.06220203E-3,
3161.000,1.47980754E-3,
3162.000,1.27887470E-3,
3163.000,8.53564881E-4,
3164.000,-3.63214989E-4,
3165.000,-1.31463748E-4,
3166.000,1.91053574E-3,
3167.000,1.68717536E-3,
3168.000,2.47096672E-4,
3169.000,8.61432229E-4,
3170.00,1.30572880E-3,
3171.000,1.05586916E-3,
3172.000,1.88198243E-3,
3173.000,1.30732800E-3,
3174.000,7.19767195E-5,
3175.000,-1.36273494E-3,
3176.000,1.09383801E-3,
3177.000,-9.53759591E-4,
3178.000,-3.34839016E-4,
3179.000,-3.56872653E-4,
3180.00,-1.33760332E-3,
3181.000,6.52921561E-4,
3182.000,-3.25369940E-4,
3183.000,1.06220203E-3,
3184.000,-1.34621543E-4,
3185.000,-1.40937074E-4,
3186.000,-1.34591479E-4,
3187.000,1.06377027E-3,
3188.000,-7.22353405E-4,
3189.000,6.09344024E-5,
3190.00,7.03820333E-5,
3191.000,6.78140030E-4,
3192.000,-5.72730962E-4,
3193.000,-9.50607762E-4,
3194.000,-1.37809388E-4,
3195.000,-3.06461210E-4,
3196.000,2.86560302E-4,
3197.000,-5.69606374E-4,
3198.000,-1.64574347E-4,
3199.000,7.41358381E-4,
3200.00,-2.94630346E-3,
3201.000,-1.17268428E-4,
3202.000,6.57621655E-4,
3203.000,6.74976327E-4,
3204.000,6.52891467E-4,
3205.000,-3.41121573E-4,
3206.000,9.09328519E-5,
3207.000,-1.59853007E-4,
3208.000,-5.41243877E-4,
3209.000,2.40835783E-4,
3210.00,8.72494886E-4,
3211.000,8.45839604E-5,
3212.000,-7.33405584E-4,
3213.000,-1.04666680E-4,
3214.000,6.60785241E-4,
3215.000,-3.30089475E-4,
3216.000,-5.67984011E-4,
3217.000,-7.12892739E-4,
3218.000,-1.13625743E-3,
3219.000,-1.13787770E-3,
3220.00,-9.55350522E-4,
3221.000,-2.39454652E-3,
3222.000,-5.42806287E-4,
3223.000,-5.25439449E-4,
3224.000,-1.95354014E-3,
3225.000,2.86560302E-4,
3226.000,-1.14414864E-3,
3227.000,-3.41121573E-4,
3228.000,-7.60163879E-4,
3229.000,-1.37809388E-4,
3230.00,-3.41121573E-4,
3231.000,-1.36591378E-3,
3232.000,4.82336152E-4,
3233.000,-1.39373238E-4,
3234.000,1.28201267E-3,
3235.000,1.08273956E-3,
3236.000,-1.56394590E-3,
3237.000,8.83588044E-4,
3238.000,2.51852587E-4,
3239.000,6.38670928E-4,
3240.00,2.64465052E-4,
3241.000,3.00799409E-4,
3242.000,1.50196475E-3,
3243.000,-3.64808075E-4,
3244.000,-1.14110502E-4,
3245.000,1.66346866E-3,
3246.000,-7.58602284E-4,
3247.000,-1.12524547E-3,
3248.000,2.78392181E-5,
3249.000,-9.52198694E-4,
3250.00,-1.53723708E-3,
3251.000,-2.78333691E-3,
3252.000,1.28044374E-3,
3253.000,-5.16004511E-4,
3254.000,2.45561532E-4,
3255.000,8.61486042E-5,
3256.000,-5.58580097E-4,
3257.000,-1.14732911E-3,
3258.000,2.73947197E-4,
3259.000,-1.39890041E-3,
3260.00,-1.52779417E-3,
3261.000,9.24975175E-5,
3262.000,-3.60028789E-4,
3263.000,1.46555994E-3,
3264.000,-7.09769200E-4,
3265.000,1.07800472E-3,
3266.000,6.88174405E-5,
3267.000,1.07486825E-3,
3268.000,1.66500872E-3,
3269.000,1.50513439E-3,
3270.00,1.27413776E-3,
3271.000,8.36172956E-4,
3272.000,2.86560302E-4,
3273.000,6.72528622E-5,
3274.000,-5.64889458E-4,
3275.000,-1.21990226E-4,
3276.000,1.87089399E-3,
3277.000,-5.36526670E-4,
3278.000,-1.42500896E-4,
3279.000,-3.09617724E-4,
3280.00,6.81303733E-4,
3281.000,-1.32029818E-3,
3282.000,-1.99591508E-3,
3283.000,-7.41244003E-4,
3284.000,-5.72730962E-4,
3285.000,7.98599649E-5,
3286.000,6.62382110E-4,
3287.000,-1.33087757E-4,
3288.000,-1.56553462E-3,
3289.000,7.67307210E-5,
3290.00,-9.50637739E-4,
3291.000,8.61786975E-5,
3292.000,-2.11367477E-3,
3293.000,-1.40366831E-3,
3294.000,1.08750467E-3,
3295.000,-1.10952562E-4,
3296.000,-7.50704028E-4,
3297.000,4.66555211E-4,
3298.000,-3.63214989E-4,
3299.000,4.36042465E-5,
3300.00,-1.13784766E-3,
3301.000,4.93389205E-4,
3302.000,-9.50607762E-4,
3303.000,-7.86920544E-4,
3304.000,4.85468336E-4,
3305.000,-3.39528400E-4,
3306.000,-9.31726245E-4,
3307.000,-5.44368697E-4,
3308.000,6.56054995E-4,
3309.000,-5.25469484E-4,
3310.00,8.77257669E-4,
3311.000,3.72861323E-5,
3312.000,-9.58472316E-4,
3313.000,-1.32815610E-3,
3314.000,4.76011657E-4,
3315.000,-1.26711981E-4,
3316.000,-1.35172880E-3,
3317.000,5.30515026E-5,
3318.000,-9.56911419E-4,
3319.000,4.52310662E-4,
3320.00,-1.58127130E-3,
3321.000,-3.49027250E-4,
3322.000,2.28610286E-3,
3323.000,-1.58289244E-4,
3324.000,6.71872927E-4,
3325.000,7.19466334E-5,
3326.000,2.96042941E-4,
3327.000,-5.45961084E-4,
3328.000,2.47126765E-4,
3329.000,8.63059948E-4,
3330.00,-1.32032821E-3,
3331.000,-1.57809409E-3,
3332.000,-1.51973974E-4,
3333.000,1.27567654E-3,
3334.000,1.24722533E-3,
3335.000,8.61462380E-4,
3336.000,-3.22213542E-4,
3337.000,-1.56695402E-4,
3338.000,-1.34231185E-3,
3339.000,1.70620217E-3,
3340.00,4.68091108E-4,
3341.000,8.83588044E-4,
3342.000,2.42401002E-4,
3343.000,7.51360203E-5,
3344.000,1.26620266E-3,
3345.000,2.72381876E-4,
3346.000,1.28044374E-3,
3347.000,1.26623281E-3,
3348.000,4.04451785E-5,
3349.000,-1.32497691E-3,
3350.00,6.54458127E-4,
3351.000,-1.96611835E-3,
3352.000,-3.26963171E-4,
3353.000,-3.45840934E-4,
3354.000,-1.75721373E-3,
3355.000,-5.55395323E-4,
3356.000,-7.47550745E-4,
3357.000,-3.34808952E-4,
3358.000,-1.39575184E-3,
3359.000,1.06536853E-3,
3360.00,-7.55418965E-4,
3361.000,8.61786975E-5,
3362.000,-2.35218043E-3,
3363.000,-5.01821749E-4,
3364.000,1.06690661E-3,
3365.000,-7.58572249E-4,
3366.000,-1.17244176E-3,
3367.000,-9.30165232E-4,
3368.000,-3.09617724E-4,
3369.000,5.77752071E-5,
3370.00,-7.36528949E-4,
3371.000,-1.74936361E-3,
3372.000,-7.72716594E-4,
3373.000,8.56729923E-4,
3374.000,1.06377027E-3,
3375.000,4.50744701E-4,
3376.000,2.67625728E-4,
3377.000,6.25290486E-5,
3378.000,-1.14729907E-3,
3379.000,-5.33371756E-4,
3380.00,-3.30089475E-4,
3381.000,1.27570669E-3,
3382.000,6.41864492E-4,
3383.000,-7.36528949E-4,
3384.000,-9.11252806E-4,
3385.000,-1.35961606E-3,
3386.000,-5.20752044E-4,
3387.000,4.36042465E-5,
3388.000,-1.51973974E-4,
3389.000,1.47983769E-3,
3390.00,2.06101613E-4,
3391.000,-1.13157660E-3,
3392.000,1.49405561E-3,
3393.000,8.45839604E-5,
3394.000,6.37074176E-4,
3395.000,-1.28336003E-4,
3396.000,4.60230920E-4,
3397.000,7.82652496E-5,
3398.000,6.73409610E-4,
3399.000,-7.08147301E-4,
3400.00,-1.18507259E-3,
3401.000,2.51852587E-4,
3402.000,-1.53097184E-3,
3403.000,6.75036630E-4,
3404.000,8.14546802E-5,
3405.000,4.38126823E-4,
3406.000,-1.54826860E-3,
3407.000,1.26780174E-3,
3408.000,5.30515026E-5,
3409.000,7.67307210E-5,
3410.00,7.35413196E-5,
3411.000,-7.23915116E-4,
3412.000,-9.67927626E-4,
3413.000,-9.19178128E-4,
3414.000,-1.55923981E-3,
3415.000,2.91316654E-4,
3416.000,-9.49016830E-4,
3417.000,7.98599649E-5,
3418.000,-1.61416770E-4,
3419.000,2.59739085E-4,
3420.00,1.07486825E-3,
3421.000,-5.36496635E-4,
3422.000,5.30515026E-5,
3423.000,1.07803487E-3,
3424.000,2.39240486E-4,
3425.000,1.26146572E-3,
3426.000,4.53876622E-4,
3427.000,-5.19189576E-4,
3428.000,1.00351048E-4,
3429.000,2.36079984E-4,
3430.00,4.69717372E-4,
3431.000,4.61827032E-4,
3432.000,-3.44277854E-4,
3433.000,7.35413196E-5,
3434.000,-3.36402154E-4,
3435.000,-1.12839614E-3,
3436.000,6.32404408E-4,
3437.000,-1.94254890E-3,
3438.000,-9.04948451E-4,
3439.000,-9.30165232E-4,
3440.00,1.26937055E-3,
3441.000,-1.14729907E-3,
3442.000,6.24989625E-5,
3443.000,5.46461233E-5,
3444.000,-1.14411861E-3,
3445.000,7.00286473E-4,
3446.000,1.47189887E-3,
3447.000,2.78673309E-4,
3448.000,4.55502828E-4,
3449.000,4.66525089E-4,
3450.00,-1.70693465E-3,
3451.000,-1.18345243E-3,
3452.000,8.69359937E-4,
3453.000,6.41804247E-4,
3454.000,8.62087836E-5,
3455.000,-9.50637739E-4,
3456.000,4.63362929E-4,
3457.000,-1.56695402E-4,
3458.000,-3.22213542E-4,
3459.000,-7.58572249E-4,
3460.00,-7.44397403E-4,
3461.000,-7.57010595E-4,
3462.000,-1.55101545E-4,
3463.000,-7.12892739E-4,
3464.000,-1.36432436E-3,
3465.000,1.28047389E-3,
3466.000,6.54458127E-4,
3467.000,-5.39651432E-4,
3468.000,1.05586916E-3,
3469.000,2.62446956E-5,
3470.00,-9.20709106E-4,
3471.000,8.83588044E-4,
3472.000,4.49178740E-4,
3473.000,-7.74338201E-4,
3474.000,1.49405561E-3,
3475.000,-2.32866197E-3,
3476.000,6.68709283E-4,
3477.000,-1.32974563E-3,
3478.000,-5.52270620E-4,
3479.000,6.90795016E-4,
3480.00,-1.57809409E-3,
3481.000,-2.13876157E-3,
3482.000,2.89751275E-4,
3483.000,-5.85349160E-4,
3484.000,-3.34808952E-4,
3485.000,4.68091108E-4,
3486.000,-1.75406772E-3,
3487.000,-1.52149878E-3,
3488.000,-5.36466541E-4,
3489.000,8.47234973E-4,
3490.00,1.25989690E-3,
3491.000,1.47666817E-3,
3492.000,2.08322471E-3,
3493.000,-3.26933106E-4,
3494.000,6.93988928E-4,
3495.000,2.05946621E-3,
3496.000,4.39692754E-4,
3497.000,-3.20650346E-4,
3498.000,-5.79040090E-4,
3499.000,-2.99327238E-3,
3500.00,-2.98584840E-4,
3501.000,-1.15200970E-3,
3502.000,-1.44094796E-4,
3503.000,-1.92368054E-3,
3504.000,-7.60163879E-4,
3505.000,6.87631255E-4,
3506.000,-1.45658618E-4,
3507.000,-1.48846375E-4,
3508.000,7.20068056E-5,
3509.000,2.08002073E-3,
3510.00,1.06536853E-3,
3511.000,-5.36526670E-4,
3512.000,2.67625728E-4,
3513.000,-1.34857988E-3,
3514.000,2.69535184E-3,
3515.000,-3.36402154E-4,
3516.000,4.20096658E-5,
3517.000,4.38126823E-4,
3518.000,-5.69576339E-4,
3519.000,6.60785241E-4,
3520.00,-7.04993727E-4,
3521.000,-7.60133844E-4,
3522.000,-3.61591839E-4,
3523.000,-9.28574242E-4,
3524.000,-7.38120638E-4,
3525.000,-1.63010598E-4,
3526.000,-1.55450357E-3,
3527.000,4.69687249E-4,
3528.000,-8.97112943E-4,
3529.000,-1.19134283E-3,
3530.00,2.32889419E-4,
3531.000,-1.48816311E-4,
3532.000,-1.59822943E-4,
3533.000,4.82306030E-4,
3534.000,-5.52240585E-4,
3535.000,4.79143782E-4,
3536.000,4.63393051E-4,
3537.000,8.93083692E-4,
3538.000,-3.50590330E-4,
3539.000,-5.61704743E-4,
3540.00,1.08593644E-3,
3541.000,-1.54979737E-3,
3542.000,-3.41121573E-4,
3543.000,-5.64889458E-4,
3544.000,4.19795797E-5,
3545.000,8.89918476E-4,
3546.000,-1.34543085E-3,
3547.000,-1.17877219E-3,
3548.000,1.69989001E-3,
3549.000,-3.74216208E-4,
3550.00,6.70306210E-4,
3551.000,5.14568856E-5,
3552.000,-1.14885927E-3,
3553.000,-9.52198694E-4,
3554.000,1.07486825E-3,
3555.000,8.70957563E-4,
3556.000,-7.28630344E-4,
3557.000,-3.52153409E-4,
3558.000,4.76011657E-4,
3559.000,4.90196748E-4,
3560.00,-5.47553529E-4,
3561.000,-1.23584206E-4,
3562.000,4.63362929E-4,
3563.000,4.83579352E-5,
3564.000,-5.23907016E-4,
3565.000,1.07010338E-3,
3566.000,8.56699771E-4,
3567.000,-1.14570884E-3,
3568.000,2.58203916E-4,
3569.000,-3.26933106E-4,
3570.00,-8.81351414E-4,
3571.000,-7.61725474E-4,
3572.000,-1.20456396E-4,
3573.000,-1.45658618E-4,
3574.000,3.72861323E-5,
3575.000,1.09386817E-3,
3576.000,2.48691998E-4,
3577.000,2.51852587E-4,
3578.000,6.98689488E-4,
3579.000,8.77257669E-4,
3580.00,-1.61416770E-4,
3581.000,4.52340784E-4,
3582.000,-1.32185780E-3,
3583.000,6.63948827E-4,
3584.000,-1.37749244E-4,
3585.000,-5.63297071E-4,
3586.000,-1.13940798E-3,
3587.000,2.10855668E-3,
3588.000,2.47126765E-4,
3589.000,-7.30252126E-4,
3590.00,1.07010338E-3,
3591.000,-9.67927626E-4,
3592.000,5.93698460E-5,
3593.000,-3.09587660E-4,
3594.000,-1.56079850E-3,
3595.000,-5.36496635E-4,
3596.000,-2.56390939E-3,
3597.000,-3.15900630E-4,
3598.000,-5.55455394E-4,
3599.000,-1.50380103E-4,
3600.00,1.07486825E-3,
3601.000,-1.66168160E-4,
3602.000,-7.41213968E-4,
3603.000,-9.44303989E-4,
3604.000,8.75690195E-4,
3605.000,2.32732482E-3,
3606.000,2.96042941E-4,
3607.000,-1.53537767E-4,
3608.000,-3.77402292E-4,
3609.000,-6.81415841E-4,
3610.00,-9.83685954E-4,
3611.000,1.07803487E-3,
3612.000,8.77734346E-5,
3613.000,2.99203879E-4,
3614.000,-1.47252504E-4,
3615.000,-1.36185394E-4,
3616.000,6.25290486E-5,
3617.000,6.65515545E-4,
3618.000,-7.52265682E-4,
3619.000,-1.36276498E-3,
3620.00,-1.94725092E-3,
