Labels,VMOF  Air 420 nm 40 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,39996.0000,
Step,4.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

13004.0000,-2.34451756E-4,
13008.0000,3.34945577E-3,
13012.0000,1.56486931E-3,
13016.0000,-8.18593078E-4,
13020.000,1.55553059E-3,
13024.0000,9.64179228E-4,
13028.0000,-2.61328369E-3,
13032.0000,4.51914547E-3,
13036.0000,4.53745807E-3,
13040.000,3.32667865E-3,
13044.0000,-2.11078601E-4,
13048.0000,3.96828307E-3,
13052.0000,2.13537901E-3,
13056.0000,2.17378722E-3,
13060.000,-2.29688609E-4,
13064.0000,-2.36670880E-4,
13068.0000,-5.00658108E-3,
13072.0000,-3.83751909E-3,
13076.0000,-5.52885747E-3,
13080.000,-2.07015240E-4,
13084.0000,-4.39144438E-3,
13088.0000,-6.21152204E-3,
13092.0000,-2.62469589E-3,
13096.0000,-2.01271474E-3,
1.31E04,-2.00795941E-3,
13104.0000,-3.18566919E-3,
13108.0000,-3.82591435E-3,
13112.0000,-6.25018729E-3,
13116.0000,2.15015491E-3,
13120.000,-2.22962655E-4,
13124.0000,3.21008876E-4,
13128.0000,-8.20147339E-4,
13132.0000,-2.62010004E-3,
13136.0000,-2.34389387E-4,
13140.000,1.54666917E-3,
13144.0000,2.12415750E-3,
13148.0000,9.62828461E-4,
13152.0000,1.54170336E-3,
13156.0000,9.66887281E-4,
13160.000,3.34995729E-3,
13164.0000,2.17176275E-3,
13168.0000,-8.17043649E-4,
13172.0000,-4.44279704E-3,
13176.0000,3.49254522E-4,
13180.000,-1.44752406E-3,
13184.0000,1.56573066E-3,
13188.0000,2.15774495E-3,
13192.0000,9.52141476E-4,
13196.0000,-2.60149920E-3,
1.32E04,1.55071064E-3,
13204.0000,3.42854386E-4,
13208.0000,-1.98914600E-3,
13212.0000,1.58737728E-3,
13216.0000,-2.62380391E-3,
13220.000,2.14649993E-3,
13224.0000,-2.60132621E-3,
13228.0000,-2.48337688E-4,
13232.0000,-7.93810817E-4,
13236.0000,-8.37255502E-4,
13240.000,4.51621227E-3,
13244.0000,3.53806303E-4,
13248.0000,2.15134467E-3,
13252.0000,4.50639892E-3,
13256.0000,-4.36888263E-3,
13260.000,1.56923058E-3,
13264.0000,2.77480530E-3,
13268.0000,2.75071547E-3,
13272.0000,-3.82024935E-3,
13276.0000,1.56538840E-3,
13280.000,1.52326352E-3,
13284.0000,9.48853965E-4,
13288.0000,9.71481029E-4,
13292.0000,-2.03157449E-3,
13296.0000,2.17214669E-3,
1.33E04,1.54211733E-3,
13304.0000,-2.27584285E-4,
13308.0000,-2.20363610E-4,
13312.0000,5.73064992E-3,
13316.0000,-1.42869353E-3,
13320.000,1.55584817E-3,
13324.0000,3.64722568E-4,
13328.0000,2.78309733E-3,
13332.0000,-3.21600377E-3,
13336.0000,5.09975385E-3,
13340.000,-2.62657716E-3,
13344.0000,1.56866317E-3,
13348.0000,-1.37716508E-3,
13352.0000,-7.31918123E-3,
13356.0000,-6.17063884E-3,
13360.000,-1.85963610E-4,
13364.0000,1.55060308E-3,
13368.0000,-1.95352972E-4,
13372.0000,-8.06090247E-4,
13376.0000,3.55335593E-4,
13380.000,-1.43297855E-3,
13384.0000,-8.41866015E-4,
13388.0000,-4.35247784E-3,
13392.0000,-2.64056306E-3,
13396.0000,-7.87502213E-4,
1.34E04,2.76178401E-3,
13404.0000,-2.02203472E-3,
13408.0000,3.86323722E-4,
13412.0000,-8.59245076E-4,
13416.0000,3.38654220E-3,
13420.000,-1.45177764E-3,
13424.0000,-5.00692101E-3,
13428.0000,2.80093565E-3,
13432.0000,-6.78725494E-3,
13436.0000,-4.97083552E-3,
13440.000,-2.62380391E-3,
13444.0000,3.94372502E-3,
13448.0000,-7.41304224E-3,
13452.0000,2.77112843E-3,
13456.0000,-3.82857397E-3,
13460.000,-3.18058836E-3,
13464.0000,2.13895435E-3,
13468.0000,2.16810103E-3,
13472.0000,2.16072379E-3,
13476.0000,-3.20211612E-3,
13480.000,2.14088964E-3,
13484.0000,3.59983533E-4,
13488.0000,1.54608674E-3,
13492.0000,1.58842758E-3,
13496.0000,3.52139643E-4,
1.35E04,-2.00309767E-3,
13504.0000,1.58355781E-3,
13508.0000,-5.03983814E-3,
13512.0000,2.18313700E-3,
13516.0000,5.73766511E-3,
13520.000,-7.98456662E-4,
13524.0000,-2.39021654E-4,
13528.0000,9.55488824E-4,
13532.0000,2.77006067E-3,
13536.0000,5.12840832E-3,
13540.000,-8.31159472E-4,
13544.0000,9.21525294E-4,
13548.0000,-2.01749383E-3,
13552.0000,2.77483556E-3,
13556.0000,4.53011552E-3,
13560.000,2.77754734E-3,
13564.0000,6.33854838E-3,
13568.0000,-2.25162017E-4,
13572.0000,3.48961563E-4,
13576.0000,-8.41919391E-4,
13580.000,-1.39892474E-3,
13584.0000,-2.27421187E-4,
13588.0000,3.73953313E-4,
13592.0000,2.74895225E-3,
13596.0000,2.15035700E-3,
1.36E04,-2.55353312E-4,
13604.0000,-3.81673570E-3,
13608.0000,-2.63496977E-3,
13612.0000,2.75136810E-3,
13616.0000,-8.06352997E-4,
13620.000,-1.40338647E-3,
13624.0000,-1.99394906E-3,
13628.0000,1.55064510E-3,
13632.0000,-3.21686966E-3,
13636.0000,-5.02139097E-3,
13640.000,2.73204199E-3,
13644.0000,-1.99851068E-3,
13648.0000,-2.60792463E-3,
13652.0000,-2.61616940E-3,
13656.0000,-2.63865665E-3,
13660.000,-2.20448885E-4,
13664.0000,-1.39739108E-3,
13668.0000,-2.11140417E-4,
13672.0000,-5.02146082E-3,
13676.0000,-4.37217159E-3,
13680.000,-8.03154311E-4,
13684.0000,3.34854960E-3,
13688.0000,2.15404062E-3,
13692.0000,9.30888171E-4,
13696.0000,-8.58907530E-4,
1.37E04,-8.20191926E-4,
13704.0000,-1.47968251E-3,
13708.0000,3.35200923E-3,
13712.0000,1.56452914E-3,
13716.0000,-8.29520635E-4,
13720.000,-2.27447585E-4,
13724.0000,-3.19588580E-3,
13728.0000,2.76662642E-3,
13732.0000,4.53785621E-3,
13736.0000,-8.01555638E-4,
13740.000,-8.52691941E-4,
13744.0000,2.76542082E-3,
13748.0000,1.54179567E-3,
13752.0000,1.56453706E-3,
13756.0000,1.57389336E-3,
13760.000,-1.42229570E-3,
13764.0000,2.15111277E-3,
13768.0000,3.92751908E-3,
13772.0000,-2.59956089E-3,
13776.0000,2.73562269E-3,
13780.000,4.52033244E-3,
13784.0000,4.52598790E-3,
13788.0000,1.58798101E-3,
13792.0000,9.66122665E-4,
13796.0000,1.56967458E-3,
1.38E04,2.15874030E-3,
13804.0000,4.56076395E-3,
13808.0000,-3.23305721E-3,
13812.0000,1.56474742E-3,
13816.0000,9.64772596E-4,
13820.000,-3.22884251E-3,
13824.0000,9.52115166E-4,
13828.0000,-1.42692367E-3,
13832.0000,1.53209665E-3,
13836.0000,3.73746065E-4,
13840.000,-8.24819785E-4,
13844.0000,1.55568600E-3,
13848.0000,2.16042739E-3,
13852.0000,1.59269210E-3,
13856.0000,-1.39665382E-3,
13860.000,-3.15522985E-3,
13864.0000,2.15776032E-3,
13868.0000,9.69489454E-4,
13872.0000,-2.03153957E-3,
13876.0000,3.92876193E-3,
13880.000,-3.23632569E-3,
13884.0000,-2.04041461E-3,
13888.0000,2.74314312E-3,
13892.0000,-2.22909235E-4,
13896.0000,2.68687168E-3,
1.39E04,-1.99408954E-4,
13904.0000,9.54134506E-4,
13908.0000,-8.10887374E-4,
13912.0000,-2.60043540E-3,
13916.0000,2.75247148E-3,
13920.000,-3.79059999E-3,
13924.0000,-1.45840994E-3,
13928.0000,-4.37780190E-3,
13932.0000,-7.95314275E-3,
13936.0000,3.33355530E-3,
13940.000,-3.25695612E-3,
13944.0000,-4.94416850E-3,
13948.0000,3.32669495E-3,
13952.0000,-2.34389387E-4,
13956.0000,-2.60136696E-3,
13960.000,-2.11122970E-4,
13964.0000,-2.34440580E-4,
13968.0000,2.75616976E-3,
13972.0000,3.89714097E-3,
13976.0000,-2.36774518E-4,
13980.000,2.15208880E-3,
13984.0000,5.17326687E-3,
13988.0000,-3.20681720E-3,
13992.0000,-2.60072964E-4,
13996.0000,1.01947272E-3,
1.4E04,3.62985826E-4,
14004.0000,-3.22265388E-3,
14008.0000,3.10160336E-4,
14012.0000,3.98694212E-3,
14016.0000,-2.01677764E-3,
14020.000,3.92376445E-4,
14024.0000,2.12507555E-3,
14028.0000,-8.61038454E-3,
14032.0000,-2.64979224E-3,
14036.0000,1.57481187E-3,
14040.000,-5.01252618E-3,
14044.0000,-8.01510410E-4,
14048.0000,9.20451479E-4,
14052.0000,-4.40428918E-3,
14056.0000,-2.27539931E-4,
14060.000,-2.25125303E-4,
14064.0000,-1.44879078E-3,
14068.0000,1.56967738E-3,
14072.0000,3.35322623E-3,
14076.0000,3.58505204E-4,
14080.000,-8.29500437E-4,
14084.0000,-3.21957585E-3,
14088.0000,-5.00802137E-3,
14092.0000,-2.62473850E-3,
14096.0000,-2.00784858E-3,
1.41E04,-2.02199351E-3,
14104.0000,5.11866156E-3,
14108.0000,-2.22707560E-4,
14112.0000,3.75228468E-4,
14116.0000,-8.24799528E-4,
14120.000,3.76882585E-4,
14124.0000,9.89590539E-4,
14128.0000,3.38473311E-3,
14132.0000,-8.51392280E-4,
14136.0000,9.68129723E-4,
14140.000,-7.83063821E-4,
14144.0000,-3.79565055E-3,
14148.0000,-3.19692679E-3,
14152.0000,-6.13833731E-3,
14156.0000,1.55541627E-3,
14160.000,-3.78370937E-3,
14164.0000,2.72629247E-3,
14168.0000,9.91435722E-4,
14172.0000,9.16161865E-4,
14176.0000,2.75893812E-3,
14180.000,-1.48428383E-3,
14184.0000,-3.16752703E-3,
14188.0000,3.34998127E-3,
14192.0000,2.15305178E-3,
14196.0000,-9.20671225E-3,
1.42E04,-1.42968644E-3,
14204.0000,-5.07068634E-3,
14208.0000,-3.76516511E-3,
14212.0000,-4.43581631E-3,
14216.0000,-6.76459214E-3,
14220.000,2.75792414E-3,
14224.0000,2.14740983E-3,
14228.0000,-1.44425745E-3,
14232.0000,-2.46068172E-4,
14236.0000,-1.41917763E-3,
14240.000,-1.41049759E-3,
14244.0000,-8.21596594E-4,
14248.0000,-2.38968714E-4,
14252.0000,-2.63122935E-3,
14256.0000,-4.40228265E-3,
14260.000,3.91939702E-3,
14264.0000,-2.03177170E-3,
14268.0000,9.59531055E-4,
14272.0000,9.80251934E-4,
14276.0000,3.62776947E-4,
14280.000,-8.04725278E-4,
14284.0000,5.78630669E-3,
14288.0000,-2.03617057E-3,
14292.0000,-2.60609412E-3,
14296.0000,-5.03926584E-3,
1.43E04,9.54150164E-4,
14304.0000,-2.64053233E-3,
14308.0000,-1.38422893E-3,
14312.0000,2.73921783E-3,
14316.0000,-3.81683721E-3,
14320.000,-8.24823859E-4,
14324.0000,9.45485139E-4,
14328.0000,2.17442214E-3,
14332.0000,-3.84455314E-3,
14336.0000,2.72918795E-3,
14340.000,-8.16980784E-4,
14344.0000,-2.05942430E-3,
14348.0000,-2.01286189E-3,
14352.0000,2.12781853E-3,
14356.0000,4.56693163E-3,
14360.000,-2.00795219E-3,
14364.0000,-3.80263571E-3,
14368.0000,2.72803730E-3,
14372.0000,-1.41364906E-3,
14376.0000,2.74603651E-3,
14380.000,9.52825183E-4,
14384.0000,2.76178401E-3,
14388.0000,3.79862904E-4,
14392.0000,1.56990241E-3,
14396.0000,-3.18611390E-3,
1.44E04,-4.46032779E-3,
14404.0000,1.55046105E-3,
14408.0000,9.93319671E-4,
14412.0000,3.96951247E-4,
14416.0000,5.13130287E-3,
14420.000,-8.18617351E-4,
14424.0000,2.77574104E-3,
14428.0000,3.79851524E-4,
14432.0000,-2.57825875E-3,
14436.0000,-6.75961981E-3,
14440.000,-1.38416211E-3,
14444.0000,3.82161175E-4,
14448.0000,-8.17013904E-4,
14452.0000,1.57907489E-3,
14456.0000,-1.39891764E-3,
14460.000,3.64475010E-4,
14464.0000,-1.45160104E-3,
14468.0000,-1.44823501E-3,
14472.0000,-1.43447309E-3,
14476.0000,-4.42095939E-3,
14480.000,-2.02656491E-3,
14484.0000,-3.83509230E-3,
14488.0000,3.61446204E-4,
14492.0000,-3.83118470E-3,
14496.0000,5.07660070E-3,
1.45E04,-1.43767230E-3,
14504.0000,-2.00794451E-3,
14508.0000,9.74112307E-4,
14512.0000,-2.61625624E-3,
14516.0000,-2.62188120E-3,
14520.000,9.67518834E-4,
14524.0000,9.45545442E-4,
14528.0000,-8.34128179E-4,
14532.0000,1.54165877E-3,
14536.0000,-4.39744396E-3,
14540.000,2.12412095E-3,
14544.0000,-7.81057286E-4,
14548.0000,9.47486085E-4,
14552.0000,-3.81207839E-3,
14556.0000,-2.02670950E-3,
14560.000,3.89215513E-3,
14564.0000,3.33028403E-3,
14568.0000,6.32570731E-3,
14572.0000,1.56954199E-3,
14576.0000,-6.81899861E-3,
14580.000,-4.38035512E-3,
14584.0000,-3.78817553E-3,
14588.0000,-2.58197472E-3,
14592.0000,-8.18572764E-4,
14596.0000,1.58410426E-3,
1.46E04,3.36648111E-4,
14604.0000,3.93564673E-3,
14608.0000,-2.34525243E-4,
14612.0000,-8.00030364E-4,
14616.0000,-2.62375781E-3,
14620.000,-8.17053253E-4,
14624.0000,-2.48355616E-4,
14628.0000,3.35670123E-3,
14632.0000,2.13537156E-3,
14636.0000,3.69069545E-4,
14640.000,-4.37221630E-3,
14644.0000,9.40871018E-4,
14648.0000,2.77939206E-3,
14652.0000,-1.44683965E-3,
14656.0000,-1.42443285E-3,
14660.000,1.55055639E-3,
14664.0000,-2.00317963E-3,
14668.0000,3.59938917E-4,
14672.0000,-1.43762410E-3,
14676.0000,-8.74395075E-4,
14680.000,3.75217060E-4,
14684.0000,3.56792851E-4,
14688.0000,-3.20976065E-3,
14692.0000,9.78798838E-4,
14696.0000,-8.13867489E-4,
1.47E04,3.32081167E-4,
14704.0000,2.74317362E-3,
14708.0000,-1.98890455E-3,
14712.0000,-4.97950613E-3,
14716.0000,9.66137974E-4,
14720.000,2.16545793E-3,
14724.0000,1.54589803E-3,
14728.0000,2.13727588E-3,
14732.0000,-4.98219999E-3,
14736.0000,-4.98029543E-3,
14740.000,2.76826345E-3,
14744.0000,-2.41421760E-4,
14748.0000,-7.95346743E-4,
14752.0000,1.55521848E-3,
14756.0000,3.64373002E-4,
14760.000,-2.15576132E-4,
14764.0000,3.34536494E-3,
14768.0000,-4.39148815E-3,
14772.0000,9.53525247E-4,
14776.0000,2.16903607E-3,
14780.000,-6.13559270E-3,
14784.0000,-7.38937082E-3,
14788.0000,3.94296832E-3,
14792.0000,3.34744365E-3,
14796.0000,4.52454016E-3,
1.48E04,2.15574098E-3,
14804.0000,-4.40451503E-3,
14808.0000,1.57444587E-3,
14812.0000,-1.45498454E-3,
14816.0000,1.00081053E-3,
14820.000,1.54696568E-3,
14824.0000,-2.34469757E-4,
14828.0000,-2.00808537E-3,
14832.0000,-3.78801953E-3,
14836.0000,5.75184729E-3,
14840.000,-2.55331455E-4,
14844.0000,-2.00315868E-3,
14848.0000,3.96709191E-3,
14852.0000,-2.32232298E-4,
14856.0000,9.70139343E-4,
14860.000,4.58468357E-3,
14864.0000,1.55589019E-3,
14868.0000,3.83082312E-4,
14872.0000,2.15331325E-3,
14876.0000,-2.01267214E-3,
14880.000,-2.55436520E-4,
14884.0000,-2.60050665E-3,
14888.0000,2.16142368E-3,
14892.0000,-2.63322191E-3,
14896.0000,-2.63579353E-3,
1.49E04,-3.79083073E-3,
14904.0000,5.73417451E-3,
14908.0000,-6.21009758E-3,
14912.0000,9.32761177E-4,
14916.0000,3.81552672E-4,
14920.000,2.15034909E-3,
14924.0000,-5.56584354E-3,
14928.0000,-4.43947315E-3,
14932.0000,9.44206025E-4,
14936.0000,9.40920843E-4,
14940.000,1.61548366E-3,
14944.0000,3.36201699E-3,
14948.0000,-2.02188571E-3,
14952.0000,-2.29670783E-4,
14956.0000,-1.92819600E-4,
14960.000,-2.00807792E-3,
14964.0000,-1.97063596E-3,
14968.0000,5.75733697E-3,
14972.0000,-2.02205731E-3,
14976.0000,2.74892198E-3,
14980.000,-2.62946589E-3,
14984.0000,-5.00712870E-3,
14988.0000,3.67621193E-4,
14992.0000,1.57398428E-3,
14996.0000,-2.34274121E-4,
1.5E04,-1.99862779E-3,
15004.0000,9.68194450E-4,
15008.0000,3.66101391E-4,
15012.0000,3.48987436E-4,
15016.0000,9.73506423E-4,
15020.000,-1.40887743E-3,
15024.0000,-8.07920645E-4,
15028.0000,3.94591037E-3,
15032.0000,-6.17184071E-3,
15036.0000,-2.04532500E-3,
15040.000,-2.11167207E-4,
15044.0000,4.03026381E-4,
15048.0000,2.78982753E-3,
15052.0000,2.76370114E-3,
15056.0000,-7.86023214E-4,
15060.000,-8.32538528E-4,
15064.0000,1.57884031E-3,
15068.0000,3.80399521E-4,
15072.0000,-2.69339682E-4,
15076.0000,4.12373454E-4,
15080.000,-2.62201298E-3,
15084.0000,-2.58400803E-3,
15088.0000,-8.52809637E-4,
15092.0000,-8.28007411E-4,
15096.0000,2.16071587E-3,
1.51E04,2.13345583E-3,
15104.0000,-2.27279219E-4,
15108.0000,-1.42443285E-3,
15112.0000,-2.02671997E-3,
15116.0000,-2.48463621E-4,
15120.000,6.33448130E-3,
15124.0000,3.35267338E-4,
15128.0000,-1.47623266E-3,
15132.0000,-2.11268954E-4,
15136.0000,1.53658551E-3,
15140.000,4.54286532E-3,
15144.0000,3.71053873E-4,
15148.0000,2.76647112E-3,
15152.0000,2.15133699E-3,
15156.0000,-2.97222927E-4,
15160.000,-1.43711187E-3,
15164.0000,-2.50667508E-4,
15168.0000,5.15646767E-3,
15172.0000,-2.48355616E-4,
15176.0000,4.55216877E-3,
15180.000,-1.42297009E-3,
15184.0000,5.11334557E-3,
15188.0000,2.75791017E-3,
15192.0000,5.15693054E-3,
15196.0000,1.52315246E-3,
1.52E04,4.53014858E-3,
15204.0000,5.73771168E-3,
15208.0000,-1.43345376E-3,
15212.0000,-2.63019279E-3,
15216.0000,3.35411727E-3,
15220.000,9.65473242E-4,
15224.0000,9.93984751E-4,
15228.0000,-4.38603386E-3,
15232.0000,2.19147885E-3,
15236.0000,2.17736978E-3,
15240.000,3.86200903E-4,
15244.0000,3.96938203E-3,
15248.0000,-3.22418963E-3,
15252.0000,-3.17383651E-3,
15256.0000,-2.13306455E-4,
15260.000,3.34796449E-3,
15264.0000,1.56883663E-3,
15268.0000,4.51117475E-3,
15272.0000,4.57128277E-3,
15276.0000,3.39620718E-4,
15280.000,3.35211516E-3,
15284.0000,-8.52953061E-4,
15288.0000,3.33501288E-4,
15292.0000,-2.34389387E-4,
15296.0000,-1.46292930E-3,
1.53E04,2.16047163E-3,
15304.0000,2.76545109E-3,
15308.0000,4.53870371E-3,
15312.0000,3.35262809E-3,
15316.0000,-1.44028326E-3,
15320.000,1.55541755E-3,
15324.0000,-3.17210378E-3,
15328.0000,-2.58937757E-3,
15332.0000,4.50881058E-3,
15336.0000,2.80643604E-3,
15340.000,-2.63771042E-3,
15344.0000,4.56574839E-3,
15348.0000,2.76451302E-3,
15352.0000,-6.77356869E-3,
15356.0000,-3.19068995E-3,
15360.000,1.55959581E-3,
15364.0000,2.18516984E-3,
15368.0000,-2.64228950E-3,
15372.0000,-5.57585945E-3,
15376.0000,1.56923337E-3,
15380.000,-5.00290375E-3,
15384.0000,-5.59408823E-3,
15388.0000,2.18057167E-3,
15392.0000,4.56624106E-3,
15396.0000,2.16609496E-3,
1.54E04,1.56487327E-3,
15404.0000,-2.60518398E-3,
15408.0000,2.72000022E-3,
15412.0000,3.94729711E-3,
15416.0000,9.55478463E-4,
15420.000,-2.36769716E-4,
15424.0000,-8.46523617E-4,
15428.0000,-1.39664521E-3,
15432.0000,-1.42842508E-3,
15436.0000,-8.09385267E-4,
15440.000,-8.29634024E-4,
15444.0000,-2.39075976E-4,
15448.0000,3.28896276E-4,
15452.0000,-6.20438531E-3,
15456.0000,-1.39726989E-3,
15460.000,2.16940860E-3,
15464.0000,-1.40802353E-3,
15468.0000,2.17638817E-3,
15472.0000,-2.27447585E-4,
15476.0000,-4.40215692E-3,
15480.000,-2.34471372E-4,
15484.0000,1.54594460E-3,
15488.0000,3.35200923E-3,
15492.0000,9.85569088E-4,
15496.0000,2.14921357E-3,
1.55E04,3.61502229E-4,
15504.0000,1.54138077E-3,
15508.0000,-8.43382557E-4,
15512.0000,2.74781440E-3,
15516.0000,5.15730912E-3,
15520.000,-2.04496342E-3,
15524.0000,3.32720019E-3,
15528.0000,3.50664282E-4,
15532.0000,3.92509531E-3,
15536.0000,-2.04104651E-3,
15540.000,9.65488493E-4,
15544.0000,-1.99409202E-3,
15548.0000,-1.99402589E-3,
15552.0000,1.51868735E-3,
15556.0000,-1.44494779E-3,
15560.000,-2.01274431E-3,
15564.0000,2.74496153E-3,
15568.0000,5.75898495E-3,
15572.0000,3.97311436E-4,
15576.0000,9.60897538E-4,
15580.000,-4.34702029E-3,
15584.0000,-2.27279219E-4,
15588.0000,-2.60783732E-3,
15592.0000,9.54173796E-4,
15596.0000,-4.39065322E-3,
1.56E04,2.75152549E-3,
15604.0000,6.94957841E-3,
15608.0000,1.57831761E-3,
15612.0000,-4.97751031E-3,
15616.0000,-8.54297192E-4,
15620.000,2.79166759E-3,
15624.0000,-4.39019874E-3,
15628.0000,3.98464547E-3,
15632.0000,2.70483992E-3,
15636.0000,5.13190310E-3,
15640.000,-2.01876348E-4,
15644.0000,-5.60410693E-3,
15648.0000,3.42854502E-4,
15652.0000,-2.01633156E-4,
15656.0000,-3.79967410E-3,
15660.000,-3.20827169E-3,
15664.0000,-3.89686134E-3,
15668.0000,-4.42166952E-3,
15672.0000,9.91480192E-4,
15676.0000,1.52310438E-3,
15680.000,-1.43694377E-3,
15684.0000,2.77954713E-3,
15688.0000,4.51565487E-3,
15692.0000,-1.41447061E-3,
15696.0000,9.58141580E-4,
1.57E04,-2.13473279E-4,
15704.0000,-2.15843800E-4,
15708.0000,-3.20088561E-3,
15712.0000,3.75477190E-4,
15716.0000,-3.80459288E-3,
15720.000,9.48192202E-4,
15724.0000,4.52847313E-3,
15728.0000,-1.42760877E-3,
15732.0000,-3.20206094E-3,
15736.0000,-2.18116518E-4,
15740.000,-2.02675420E-3,
15744.0000,5.18998923E-3,
15748.0000,3.78331024E-4,
15752.0000,2.15034164E-3,
15756.0000,2.15581455E-3,
15760.000,3.36721051E-3,
15764.0000,9.58799559E-4,
15768.0000,-8.43432324E-4,
15772.0000,-1.43777835E-3,
15776.0000,1.56521401E-3,
15780.000,-2.59477878E-3,
15784.0000,2.74098478E-3,
15788.0000,4.50938102E-3,
15792.0000,9.72176204E-4,
15796.0000,1.55584933E-3,
1.58E04,-4.38346341E-3,
15804.0000,-5.00267278E-3,
15808.0000,-1.44549902E-3,
15812.0000,5.71214315E-3,
15816.0000,-2.03138567E-3,
15820.000,3.61740094E-4,
15824.0000,-7.82989839E-4,
15828.0000,-3.76897538E-3,
15832.0000,-2.32055434E-4,
15836.0000,-5.03512984E-3,
15840.000,2.17644055E-3,
15844.0000,1.51363714E-3,
15848.0000,1.56954338E-3,
15852.0000,2.75074574E-3,
15856.0000,3.50449205E-4,
15860.000,3.94287240E-3,
15864.0000,-1.96583197E-3,
15868.0000,-8.03135801E-4,
15872.0000,2.17075855E-3,
15876.0000,3.53645795E-4,
15880.000,3.95401800E-3,
15884.0000,3.36624333E-4,
15888.0000,-2.04115786E-4,
15892.0000,5.14802197E-3,
15896.0000,-1.44025218E-3,
1.59E04,3.92421323E-4,
15904.0000,9.52219940E-4,
15908.0000,-2.20205868E-4,
15912.0000,-2.62833759E-3,
15916.0000,2.17741728E-3,
15920.000,-3.21487873E-3,
15924.0000,9.92657384E-4,
15928.0000,3.14758101E-4,
15932.0000,-2.05019652E-3,
15936.0000,-8.27967597E-4,
15940.000,3.92873539E-3,
15944.0000,9.78848082E-4,
15948.0000,-3.26353638E-3,
15952.0000,-3.18148779E-3,
15956.0000,1.56883115E-3,
15960.000,1.57334539E-3,
15964.0000,-7.96813576E-4,
15968.0000,-1.97050103E-4,
15972.0000,-8.37206724E-4,
15976.0000,-8.46382871E-4,
15980.000,2.16047931E-3,
15984.0000,4.54483461E-3,
15988.0000,4.54438291E-3,
15992.0000,3.81598074E-4,
15996.0000,2.14548130E-3,
1.6E04,3.93930962E-3,
16004.0000,1.53658655E-3,
16008.0000,5.18119521E-3,
16012.0000,3.35003901E-3,
16016.0000,9.49529815E-4,
16020.000,3.92501522E-3,
16024.0000,-8.15470878E-4,
16028.0000,-2.64342781E-3,
16032.0000,-2.61625624E-3,
16036.0000,9.49513982E-4,
16040.000,3.70766356E-4,
16044.0000,3.73505114E-4,
16048.0000,1.00021006E-3,
16052.0000,-2.41431568E-4,
16056.0000,3.93211935E-3,
16060.000,1.54101360E-3,
16064.0000,4.55720723E-3,
16068.0000,3.61446204E-4,
16072.0000,2.78691621E-3,
16076.0000,-1.43489742E-3,
16080.000,2.13255733E-3,
16084.0000,-8.32572987E-4,
16088.0000,-1.39804929E-3,
16092.0000,-8.10790632E-4,
16096.0000,4.52901563E-3,
1.61E04,-1.99336122E-4,
16104.0000,-2.01749778E-3,
16108.0000,3.34386947E-3,
16112.0000,2.76924600E-3,
16116.0000,1.52743282E-3,
16120.000,9.41561360E-4,
16124.0000,-8.57480743E-4,
16128.0000,3.32473079E-3,
16132.0000,5.15597593E-3,
16136.0000,-3.21903941E-3,
16140.000,-2.13402265E-4,
16144.0000,-8.01535265E-4,
16148.0000,-4.43466939E-3,
16152.0000,5.13152126E-3,
16156.0000,-2.57721264E-3,
16160.000,3.34328040E-3,
16164.0000,-4.97131608E-3,
16168.0000,-2.00764253E-3,
16172.0000,9.73467017E-4,
16176.0000,-3.20002506E-3,
16180.000,1.52277073E-3,
16184.0000,-7.92313251E-4,
16188.0000,-8.24845454E-4,
16192.0000,3.94492177E-3,
16196.0000,-8.10814847E-4,
1.62E04,-2.31938844E-4,
16204.0000,1.56053109E-3,
16208.0000,-1.43227796E-3,
16212.0000,2.76651396E-3,
16216.0000,-2.74006248E-4,
16220.000,-1.42830214E-3,
16224.0000,-2.62919907E-3,
16228.0000,-4.41142358E-3,
