Labels,MOF 3 O2 420 nm 10 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,9999.000,
Step,1.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

3586.000,-2.70873192E-4,
3587.000,-1.09881896E-3,
3588.000,-5.20093017E-4,
3589.000,1.55243950E-4,
3590.00,-1.77553645E-3,
3591.000,-7.47719139E-4,
3592.000,1.18767796E-3,
3593.000,-1.55830663E-3,
3594.000,-1.12848612E-3,
3595.000,1.63533536E-4,
3596.000,-5.00266440E-4,
3597.000,-2.47760297E-4,
3598.000,-6.61968254E-4,
3599.000,5.68623422E-4,
3600.00,-1.33440329E-3,
3601.000,1.42956607E-3,
3602.000,-9.10932431E-4,
3603.000,1.01874582E-3,
3604.000,1.65172562E-4,
3605.000,-6.93269598E-4,
3606.000,-2.77454150E-4,
3607.000,-1.56816456E-3,
3608.000,5.73545112E-4,
3609.000,1.21086859E-3,
3610.00,-4.12956906E-5,
3611.000,3.42034298E-4,
3612.000,-4.88716236E-4,
3613.000,3.47016467E-4,
3614.000,-5.62286914E-5,
3615.000,3.53606913E-4,
3616.000,-6.86726416E-4,
3617.000,-9.30677343E-4,
3618.000,3.55246651E-4,
3619.000,5.61998226E-4,
3620.00,-2.75816798E-4,
3621.000,-5.13515726E-4,
3622.000,3.86718253E-4,
3623.000,1.82916282E-3,
3624.000,5.70264005E-4,
3625.000,2.65938626E-3,
3626.000,5.95062331E-4,
3627.000,7.93626357E-4,
3628.000,1.38148735E-3,
3629.000,1.22575043E-3,
3630.00,1.83909817E-3,
3631.000,1.64508447E-3,
3632.000,-1.56323565E-3,
3633.000,1.43124140E-3,
3634.000,1.20420195E-3,
3635.000,1.20919396E-3,
3636.000,5.75217244E-4,
3637.000,-3.00628424E-4,
3638.000,-4.87111160E-4,
3639.000,3.43705527E-4,
3640.00,-6.80120196E-4,
3641.000,1.18600344E-3,
3642.000,1.18767796E-3,
3643.000,8.44891532E-4,
3644.000,-2.15211185E-3,
3645.000,-9.68624139E-4,
3646.000,1.01211376E-3,
3647.000,-5.05238888E-4,
3648.000,5.68591873E-4,
3649.000,-3.02234199E-4,
3650.00,3.12300108E-4,
3651.000,-1.54348800E-3,
3652.000,-2.74179416E-4,
3653.000,7.95236207E-4,
3654.000,-7.43744313E-5,
3655.000,-7.11420202E-4,
3656.000,-3.80506899E-5,
3657.000,-2.34565872E-4,
3658.000,-5.00297931E-4,
3659.000,-2.18167575E-3,
3660.00,1.55243950E-4,
3661.000,-2.92316050E-4,
3662.000,-6.70210633E-4,
3663.000,1.22742506E-3,
3664.000,-7.26267288E-4,
3665.000,1.20088446E-3,
3666.000,-6.83391874E-4,
3667.000,-1.14492164E-3,
3668.000,-1.30311667E-3,
3669.000,-1.12188666E-3,
3670.00,-1.30968203E-3,
3671.000,-3.05540219E-4,
3672.000,1.86400069E-3,
3673.000,-1.57475728E-3,
3674.000,-9.01059597E-4,
3675.000,-4.72224434E-4,
3676.000,-2.97290913E-4,
3677.000,-1.30971347E-3,
3678.000,-2.74147926E-4,
3679.000,-2.37888447E-3,
3680.00,-9.52150556E-4,
3681.000,-1.13345147E-3,
3682.000,-1.52540358E-3,
3683.000,-2.15048157E-3,
3684.000,3.46984947E-4,
3685.000,1.38480624E-3,
3686.000,-1.52370811E-3,
3687.000,-2.15537241E-3,
3688.000,-5.10179845E-4,
3689.000,7.92267310E-5,
3690.00,-8.78011633E-4,
3691.000,-2.47760297E-4,
3692.000,-9.52181988E-4,
3693.000,-2.74179416E-4,
3694.000,-1.51055236E-3,
3695.000,-1.55171368E-3,
3696.000,-9.07662441E-4,
3697.000,-2.59316905E-4,
3698.000,-7.19693082E-4,
3699.000,-4.57400165E-4,
3700.00,-8.91155098E-4,
3701.000,1.21579750E-3,
3702.000,5.86796086E-4,
3703.000,9.60797246E-4,
3704.000,-1.31957699E-3,
3705.000,-6.77903881E-5,
3706.000,-1.97456055E-3,
3707.000,-1.51881005E-3,
3708.000,-7.27934414E-4,
3709.000,-3.96574396E-5,
3710.00,-5.01934439E-4,
3711.000,-7.06481573E-4,
3712.000,-1.55664270E-3,
3713.000,7.93594751E-4,
3714.000,-1.56650064E-3,
3715.000,-7.08148757E-4,
3716.000,1.81689218E-4,
3717.000,-8.76052145E-5,
3718.000,-4.75529145E-4,
3719.000,1.39808201E-3,
3720.00,-1.97126716E-3,
3721.000,1.38728297E-4,
3722.000,-1.93999510E-3,
3723.000,-8.09898702E-5,
3724.000,2.25737807E-3,
3725.000,2.47828290E-3,
3726.000,1.61687378E-3,
3727.000,1.43288530E-3,
3728.000,-2.92347540E-4,
3729.000,-9.10963863E-4,
3730.00,-1.09088644E-4,
3731.000,3.60197446E-4,
3732.000,5.83483314E-4,
3733.000,3.83375474E-4,
3734.000,1.56914466E-4,
3735.000,-1.51058380E-3,
3736.000,-1.60272815E-3,
3737.000,3.56917939E-4,
3738.000,-6.44825777E-5,
3739.000,-1.76734640E-3,
3740.00,-2.18167575E-3,
3741.000,-1.52207538E-3,
3742.000,3.56917939E-4,
3743.000,-1.96631136E-3,
3744.000,9.97207593E-4,
3745.000,-2.87404138E-4,
3746.000,-7.60755502E-5,
3747.000,2.87554762E-3,
3748.000,-9.25804081E-4,
3749.000,-9.25509084E-5,
3750.00,1.02203037E-3,
3751.000,-9.25194108E-5,
3752.000,-1.96468038E-3,
3753.000,-9.09297436E-4,
3754.000,-2.59567285E-3,
3755.000,-4.62341646E-4,
3756.000,-1.95316924E-3,
3757.000,-2.75816798E-4,
3758.000,-2.80791835E-4,
3759.000,-5.78668769E-5,
3760.00,-2.15102518E-5,
3761.000,-5.20093017E-4,
3762.000,1.85903278E-3,
3763.000,5.78498410E-4,
3764.000,-7.59810428E-5,
3765.000,3.58557678E-4,
3766.000,-2.79154483E-4,
3767.000,9.95533890E-4,
3768.000,-1.33437186E-3,
3769.000,1.40800746E-3,
3770.00,9.82333673E-4,
3771.000,5.88468218E-4,
3772.000,-4.85443132E-4,
3773.000,1.00052357E-3,
3774.000,-6.27814079E-5,
3775.000,-1.34099950E-3,
3776.000,-1.11695263E-3,
3777.000,-4.85443132E-4,
3778.000,1.43676632E-4,
3779.000,1.40398755E-4,
3780.00,1.38980045E-3,
3781.000,-8.09898702E-5,
3782.000,5.95062331E-4,
3783.000,-5.00297931E-4,
3784.000,-6.27814079E-5,
3785.000,-1.31954555E-3,
3786.000,-2.19158223E-3,
3787.000,3.38723388E-4,
3788.000,-1.52210682E-3,
3789.000,3.45376757E-4,
3790.00,-6.98239892E-4,
3791.000,-1.53526221E-3,
3792.000,-9.25772649E-4,
3793.000,-2.37559411E-3,
3794.000,-3.43233207E-3,
3795.000,-9.17503668E-4,
3796.000,-1.49902899E-3,
3797.000,-2.42654327E-3,
3798.000,-2.38217460E-3,
3799.000,-4.49153740E-4,
3800.00,-2.79269367E-3,
3801.000,-1.35249563E-3,
3802.000,-2.41178888E-4,
3803.000,-1.29981828E-3,
3804.000,-2.77454150E-4,
3805.000,-6.99907076E-4,
3806.000,-4.80501913E-4,
3807.000,-1.53855875E-3,
3808.000,-6.88330736E-4,
3809.000,-1.53689482E-3,
3810.00,1.38728297E-4,
3811.000,3.71802074E-4,
3812.000,-8.91123665E-4,
3813.000,-1.56320422E-3,
3814.000,1.83359822E-4,
3815.000,-1.14165340E-3,
3816.000,-1.53855875E-3,
3817.000,-1.55008107E-3,
3818.000,-1.12515502E-3,
3819.000,-1.10708456E-3,
3820.00,-1.09885039E-3,
3821.000,5.48779557E-4,
3822.000,-1.76731497E-3,
3823.000,7.85324723E-4,
3824.000,-7.13087386E-4,
3825.000,-1.75909337E-3,
3826.000,5.93421690E-4,
3827.000,-6.86694926E-4,
3828.000,-6.28129055E-5,
3829.000,-5.13484236E-4,
3830.00,-1.12685200E-3,
3831.000,-1.54512061E-3,
3832.000,-9.01059597E-4,
3833.000,-6.11747382E-5,
3834.000,-4.95498607E-5,
3835.000,1.19431270E-3,
3836.000,1.28831816E-4,
3837.000,-1.33440329E-3,
3838.000,-1.33606803E-3,
3839.000,1.45378610E-4,
3840.00,5.83483314E-4,
3841.000,3.83407023E-4,
3842.000,1.14291150E-3,
3843.000,1.66991260E-3,
3844.000,-7.08117324E-4,
3845.000,1.21251156E-3,
3846.000,5.27233060E-4,
3847.000,-4.87048208E-4,
3848.000,3.48656205E-4,
3849.000,1.32141126E-4,
3850.00,-4.87079698E-4,
3851.000,-9.25509084E-5,
3852.000,-6.98239892E-4,
3853.000,-7.19693082E-4,
3854.000,1.42037679E-4,
3855.000,-2.74210906E-4,
3856.000,8.05179414E-4,
3857.000,1.63180113E-3,
3858.000,7.68785074E-4,
3859.000,-8.42660593E-5,
3860.00,-3.42248497E-3,
3861.000,-4.72224434E-4,
3862.000,-1.31957699E-3,
3863.000,1.41467724E-3,
3864.000,-4.95325367E-4,
3865.000,-2.75816798E-4,
3866.000,-2.16527958E-3,
3867.000,-9.25194108E-5,
3868.000,-2.59316905E-4,
3869.000,-1.94824464E-3,
3870.00,-5.95365636E-5,
3871.000,-1.36898551E-3,
3872.000,1.22903648E-3,
3873.000,1.21251156E-3,
3874.000,-5.25033800E-4,
3875.000,-6.88362226E-4,
3876.000,-5.00297931E-4,
3877.000,-7.60125477E-5,
3878.000,-1.11531850E-3,
3879.000,-1.13668828E-3,
3880.00,-1.54348800E-3,
3881.000,-1.10541889E-3,
3882.000,-1.74751389E-3,
3883.000,9.72386333E-4,
3884.000,-1.11198716E-3,
3885.000,3.65179847E-4,
3886.000,-9.20836465E-4,
3887.000,7.63798074E-4,
3888.000,-4.57400165E-4,
3889.000,7.82010437E-4,
3890.00,-9.27439018E-4,
3891.000,-7.93202707E-5,
3892.000,-2.54373095E-4,
3893.000,8.08493875E-4,
3894.000,9.65723360E-4,
3895.000,6.03328750E-4,
3896.000,-1.74425018E-3,
3897.000,-1.73273310E-3,
3898.000,1.70152707E-4,
3899.000,-5.08543337E-4,
3900.00,-4.77165770E-4,
3901.000,3.73473420E-4,
3902.000,-3.08846182E-4,
3903.000,7.60483963E-4,
3904.000,-8.92790151E-4,
3905.000,1.89947779E-4,
3906.000,-6.81724574E-4,
3907.000,-1.12845469E-3,
3908.000,-4.79746486E-5,
3909.000,-1.53033284E-3,
3910.00,7.60515512E-4,
3911.000,-2.00413656E-3,
3912.000,-2.92347540E-4,
3913.000,9.87260020E-4,
3914.000,-6.83391874E-4,
3915.000,9.95565439E-4,
3916.000,-4.78833826E-4,
3917.000,7.55528570E-4,
3918.000,7.65470904E-4,
3919.000,-2.42816372E-4,
3920.00,-2.79122993E-4,
3921.000,-1.78375770E-3,
3922.000,-2.72510573E-4,
3923.000,-4.73892549E-4,
3924.000,-9.38977522E-4,
3925.000,3.63540050E-4,
3926.000,-6.83391874E-4,
3927.000,-1.10695131E-4,
3928.000,1.18904041E-4,
3929.000,5.73513564E-4,
3930.00,-8.87853559E-4,
3931.000,1.42069199E-4,
3932.000,-6.91633846E-4,
3933.000,1.43739657E-4,
3934.000,-2.52704165E-4,
3935.000,5.65247727E-4,
3936.000,2.02329061E-3,
3937.000,1.40965113E-3,
3938.000,-1.76235696E-3,
3939.000,-7.09784508E-4,
3940.00,-9.48849483E-4,
3941.000,-2.34930264E-3,
3942.000,3.58557678E-4,
3943.000,-1.13505416E-3,
3944.000,-6.77588832E-5,
3945.000,-6.93301088E-4,
3946.000,-3.40204453E-4,
3947.000,1.94896682E-4,
3948.000,-9.09266004E-4,
3949.000,7.19138421E-4,
3950.00,-1.10375322E-3,
3951.000,1.38728297E-4,
3952.000,-5.08543337E-4,
3953.000,1.80050134E-4,
3954.000,-2.19644140E-3,
3955.000,-1.52370811E-3,
3956.000,-9.15900164E-4,
3957.000,-1.32617354E-3,
3958.000,-1.98274665E-3,
3959.000,9.62439226E-4,
3960.00,-4.50790452E-4,
3961.000,-1.70147524E-3,
3962.000,-9.10932431E-4,
3963.000,7.86966120E-4,
3964.000,-1.32944027E-3,
3965.000,3.47016467E-4,
3966.000,-9.12567368E-4,
3967.000,9.57481563E-4,
3968.000,-1.53030152E-3,
3969.000,-5.01934439E-4,
3970.00,1.63565055E-4,
3971.000,-6.93269598E-4,
3972.000,2.02664593E-3,
3973.000,-2.75816798E-4,
3974.000,-1.52540358E-3,
3975.000,-5.10148355E-4,
3976.000,-1.56819588E-3,
3977.000,-1.30638364E-3,
3978.000,7.70426414E-4,
3979.000,9.88933723E-4,
3980.00,1.40800746E-3,
3981.000,-1.77060987E-3,
3982.000,-6.80088706E-4,
3983.000,-1.77387334E-3,
3984.000,1.19756698E-3,
3985.000,-2.19701993E-4,
3986.000,-2.20139441E-3,
3987.000,1.30470711E-4,
3988.000,-1.74098660E-3,
3989.000,-2.92316050E-4,
3990.00,-4.29969441E-5,
3991.000,-6.86694926E-4,
3992.000,-1.15815131E-3,
3993.000,-5.95050587E-5,
3994.000,1.00049202E-3,
3995.000,-4.90384293E-4,
3996.000,1.32172645E-4,
3997.000,-4.30284490E-5,
3998.000,-6.76785596E-4,
3999.000,1.20091601E-3,
4000.00,-8.43358866E-4,
4001.000,-5.12195766E-5,
4002.000,5.63638750E-4,
4003.000,-9.35644901E-4,
4004.000,-2.99945055E-3,
4005.000,-2.75816798E-4,
4006.000,-1.09388481E-3,
4007.000,1.00712397E-3,
4008.000,-1.78043160E-3,
4009.000,-1.93836400E-3,
4010.00,-1.33270712E-3,
4011.000,-4.88747726E-4,
4012.000,-9.20836465E-4,
4013.000,-6.93970287E-5,
4014.000,6.01656560E-4,
4015.000,3.08989431E-4,
4016.000,-4.92052292E-4,
4017.000,3.60197446E-4,
4018.000,1.38759817E-4,
4019.000,-4.88747726E-4,
4020.00,7.68753525E-4,
4021.000,-6.77588832E-5,
4022.000,-9.14233795E-4,
4023.000,1.27161416E-4,
4024.000,-4.77228692E-4,
4025.000,1.35332544E-3,
4026.000,5.85123897E-4,
4027.000,5.83483314E-4,
4028.000,-2.31800768E-5,
4029.000,5.10703307E-4,
4030.00,-2.79154483E-4,
4031.000,-8.99393111E-4,
4032.000,1.19924149E-3,
4033.000,-5.03602379E-4,
4034.000,-5.10179845E-4,
4035.000,-2.38217460E-3,
4036.000,1.55243950E-4,
4037.000,5.57013554E-4,
4038.000,3.35412507E-4,
4039.000,-1.08728476E-3,
4040.00,-1.93836400E-3,
4041.000,-5.18393645E-4,
4042.000,1.76740461E-4,
4043.000,-6.93269598E-4,
4044.000,1.42789062E-3,
4045.000,-3.00565443E-4,
4046.000,-4.98629932E-4,
4047.000,-1.35745842E-3,
4048.000,-2.89041433E-4,
4049.000,5.65310824E-4,
4050.00,9.60797246E-4,
4051.000,1.65008160E-3,
4052.000,5.83451765E-4,
4053.000,1.21747213E-3,
4054.000,1.17605145E-3,
4055.000,5.32217382E-4,
4056.000,-2.80791835E-4,
4057.000,1.19428115E-3,
4058.000,-1.74425018E-3,
4059.000,-4.13587004E-5,
4060.00,1.20587647E-3,
4061.000,-5.03602379E-4,
4062.000,-1.13508559E-3,
4063.000,-2.36203399E-4,
4064.000,-1.35909172E-3,
4065.000,9.92218032E-4,
4066.000,1.01707201E-3,
4067.000,-7.04845821E-4,
4068.000,5.86796086E-4,
4069.000,7.67143792E-4,
4070.00,-1.31794356E-3,
4071.000,2.27733189E-3,
4072.000,-4.90384293E-4,
4073.000,2.03490793E-3,
4074.000,1.40398755E-4,
4075.000,7.77023262E-4,
4076.000,5.37138665E-4,
4077.000,5.48748008E-4,
4078.000,-4.96128669E-5,
4079.000,7.70426414E-4,
4080.00,1.41960848E-3,
4081.000,1.19428115E-3,
4082.000,-2.40188418E-3,
4083.000,1.58553463E-4,
4084.000,-1.55830663E-3,
4085.000,-5.06875396E-4,
4086.000,-6.28129055E-5,
4087.000,3.78424418E-4,
4088.000,-1.14495307E-3,
4089.000,-4.59036848E-4,
4090.00,-1.97616010E-3,
4091.000,5.56982006E-4,
4092.000,-8.97726684E-4,
4093.000,-4.72224434E-4,
4094.000,-1.33933476E-3,
4095.000,-1.73932337E-3,
4096.000,-1.31461385E-3,
4097.000,-1.15648587E-3,
4098.000,-2.37559411E-3,
4099.000,-6.91633846E-4,
4100.00,-1.76402007E-3,
4101.000,-1.74920843E-3,
4102.000,-4.70587809E-4,
4103.000,-2.59078690E-3,
4104.000,-2.01893947E-3,
4105.000,3.65179847E-4,
4106.000,-2.57271482E-3,
4107.000,3.32101656E-4,
4108.000,3.40394618E-4,
4109.000,3.27151181E-4,
4110.00,-1.00772602E-4,
4111.000,-2.87372648E-4,
4112.000,-1.74428162E-3,
4113.000,7.63798074E-4,
4114.000,1.56914466E-4,
4115.000,-2.46122829E-4,
4116.000,3.51967174E-4,
4117.000,1.65666023E-3,
4118.000,-8.89488612E-4,
4119.000,-1.15978532E-3,
4120.00,-1.28832075E-3,
4121.000,9.85617866E-4,
4122.000,1.37089373E-4,
4123.000,1.51934466E-4,
4124.000,5.71936136E-4,
4125.000,7.70426414E-4,
4126.000,-1.67680625E-3,
4127.000,5.81842673E-4,
4128.000,-9.38946090E-4,
4129.000,7.25734513E-4,
4130.00,1.22078974E-3,
4131.000,1.26714422E-3,
4132.000,-4.63978300E-4,
4133.000,1.17265197E-4,
4134.000,2.03658571E-3,
4135.000,-9.43913532E-4,
4136.000,-9.05996014E-4,
4137.000,-4.70587809E-4,
4138.000,-4.95325367E-4,
4139.000,-7.03210069E-4,
4140.00,-3.96889445E-5,
4141.000,7.50573294E-4,
4142.000,1.61862990E-4,
4143.000,3.63508530E-4,
4144.000,-1.15640556E-4,
4145.000,-1.07408431E-3,
4146.000,-5.30005957E-4,
4147.000,1.35450464E-4,
4148.000,3.55278200E-4,
4149.000,-9.30708833E-4,
4150.00,-9.02694592E-4,
4151.000,-9.15900164E-4,
4152.000,-2.70873192E-4,
4153.000,5.60294604E-4,
4154.000,-1.35083101E-3,
4155.000,-7.09784508E-4,
4156.000,-2.65929528E-4,
4157.000,3.80032725E-4,
4158.000,-1.00804100E-4,
4159.000,3.37052188E-4,
4160.00,-1.38044951E-3,
4161.000,-6.55361684E-4,
4162.000,1.43676632E-4,
4163.000,-1.99096394E-3,
4164.000,-3.80191850E-5,
4165.000,3.58557678E-4,
4166.000,-2.61540408E-3,
4167.000,-1.74425018E-3,
4168.000,-3.23725888E-3,
4169.000,1.70121188E-4,
4170.00,-5.62286914E-5,
4171.000,-6.94968330E-4,
4172.000,1.19428115E-3,
4173.000,-6.81756006E-4,
4174.000,-1.55993912E-3,
4175.000,-6.99907076E-4,
4176.000,8.08493875E-4,
4177.000,-4.88747726E-4,
4178.000,-1.13342004E-3,
4179.000,-4.90384293E-4,
4180.00,1.58553463E-4,
4181.000,1.19759853E-3,
4182.000,3.76721524E-4,
4183.000,1.68513667E-4,
4184.000,1.20420195E-3,
4185.000,-2.42784881E-4,
4186.000,-1.12355221E-3,
4187.000,3.55278200E-4,
4188.000,-1.54841715E-3,
4189.000,1.67990755E-3,
4190.00,-9.42204642E-5,
4191.000,-2.67778616E-3,
4192.000,-1.50562276E-3,
4193.000,5.73545112E-4,
4194.000,-1.32780685E-3,
4195.000,-1.54838571E-3,
4196.000,-5.29207900E-5,
4197.000,-1.36402296E-3,
4198.000,-1.72291033E-3,
4199.000,-2.80912896E-3,
4200.00,-1.53033284E-3,
4201.000,7.83651776E-4,
4202.000,-1.12845469E-3,
4203.000,-2.62623216E-4,
4204.000,1.42037679E-4,
4205.000,-2.54373095E-4,
4206.000,7.77054811E-4,
4207.000,1.37089373E-4,
4208.000,-7.09815940E-4,
4209.000,5.78498410E-4,
4210.00,-2.60553858E-3,
4211.000,1.00049202E-3,
4212.000,1.76771980E-4,
4213.000,-2.21126899E-3,
4214.000,-1.56157173E-3,
4215.000,-9.04361019E-4,
4216.000,8.05179414E-4,
4217.000,1.20751944E-3,
4218.000,2.69600283E-3,
4219.000,5.58654079E-4,
4220.00,-2.39509900E-4,
4221.000,-4.95325367E-4,
4222.000,-1.52863748E-3,
4223.000,1.30470711E-4,
4224.000,-4.42512421E-4,
4225.000,-8.26279647E-5,
4226.000,-5.01934439E-4,
4227.000,-1.10871880E-3,
4228.000,-1.34429766E-3,
4229.000,-2.90710246E-4,
4230.00,-5.95050587E-5,
4231.000,-1.34593097E-3,
4232.000,-1.12521788E-3,
4233.000,-1.52540358E-3,
4234.000,-1.75250345E-3,
4235.000,-2.95622129E-4,
4236.000,-5.18393645E-4,
4237.000,1.83912984E-3,
4238.000,-4.59005358E-4,
4239.000,9.35946417E-4,
4240.00,-1.56982837E-3,
4241.000,-1.77224155E-3,
4242.000,-1.14001939E-3,
4243.000,-4.29323933E-4,
4244.000,-5.34915132E-4,
4245.000,-1.57968607E-3,
4246.000,-1.08898187E-3,
4247.000,7.57201400E-4,
4248.000,-5.21729467E-4,
4249.000,-4.95813620E-5,
4250.00,-2.18496751E-3,
4251.000,-2.77454150E-4,
4252.000,-9.30740265E-4,
4253.000,-3.00439447E-3,
4254.000,-7.24631594E-4,
4255.000,-1.12848612E-3,
4256.000,-1.30968203E-3,
4257.000,-2.16524815E-3,
4258.000,-1.74917711E-3,
4259.000,-1.72454224E-3,
4260.00,9.90575878E-4,
4261.000,-1.11035304E-3,
4262.000,-2.40517408E-3,
4263.000,-9.20836465E-4,
4264.000,-1.10705313E-3,
4265.000,-5.08543337E-4,
4266.000,5.98406768E-4,
4267.000,5.43795060E-4,
4268.000,-6.89998036E-4,
4269.000,-4.90384293E-4,
4270.00,1.44281145E-3,
4271.000,9.78986267E-4,
4272.000,1.19756698E-3,
4273.000,-1.76402007E-3,
4274.000,-1.97782251E-3,
4275.000,-1.14328752E-3,
4276.000,-1.12682057E-3,
4277.000,7.86966120E-4,
4278.000,1.21086859E-3,
4279.000,-4.90384293E-4,
4280.00,5.65247727E-4,
4281.000,-1.76565186E-3,
4282.000,-7.03178637E-4,
4283.000,9.72386333E-4,
4284.000,-2.39509900E-4,
4285.000,2.25405255E-3,
4286.000,5.75185695E-4,
4287.000,-2.64292117E-4,
4288.000,-7.03178637E-4,
4289.000,-5.16788627E-4,
4290.00,1.15952850E-3,
4291.000,1.28044793E-3,
4292.000,-1.52373943E-3,
4293.000,-1.04774535E-3,
4294.000,1.40367236E-4,
4295.000,-6.93269598E-4,
4296.000,5.80170541E-4,
4297.000,1.20574412E-4,
4298.000,-9.15868732E-4,
4299.000,-6.27814079E-5,
4300.00,-1.56323565E-3,
4301.000,-1.11858686E-3,
4302.000,-2.69204320E-4,
4303.000,-4.83775075E-4,
4304.000,-1.34096819E-3,
4305.000,-2.35259300E-3,
4306.000,-1.31957699E-3,
4307.000,1.17769430E-3,
4308.000,-1.05781146E-4,
4309.000,3.76753072E-4,
4310.00,8.05179414E-4,
4311.000,5.75185695E-4,
4312.000,-2.89041433E-4,
4313.000,9.85617866E-4,
4314.000,9.90575878E-4,
4315.000,5.90077310E-4,
4316.000,1.32141126E-4,
4317.000,-9.25772649E-4,
4318.000,-1.32780685E-3,
4319.000,5.88436669E-4,
4320.00,5.66951348E-4,
4321.000,-4.92083782E-4,
4322.000,-4.79431437E-5,
4323.000,-1.73766003E-3,
4324.000,-1.75909337E-3,
4325.000,-1.07411575E-3,
4326.000,-1.53689482E-3,
4327.000,-1.15485175E-3,
4328.000,-1.52044278E-3,
4329.000,-1.74591341E-3,
4330.00,-7.46052072E-4,
4331.000,-4.52395674E-4,
4332.000,-2.74179416E-4,
4333.000,-7.26267288E-4,
4334.000,-1.95483165E-3,
4335.000,-5.11816295E-4,
4336.000,-1.73602824E-3,
4337.000,-1.11035304E-3,
4338.000,-6.89998036E-4,
4339.000,-4.82138479E-4,
4340.00,-7.08117324E-4,
4341.000,3.30462004E-4,
4342.000,-1.30638364E-3,
4343.000,-2.89041433E-4,
4344.000,3.43705527E-4,
4345.000,-8.92432872E-5,
4346.000,-2.85735325E-4,
4347.000,-9.04361019E-4,
4348.000,-4.65646444E-4,
4349.000,-7.93202707E-5,
4350.00,-8.09898702E-5,
4351.000,1.61851826E-3,
4352.000,-8.94456636E-4,
4353.000,-1.13012036E-3,
4354.000,-1.12682057E-3,
4355.000,1.22739340E-3,
4356.000,-1.13178592E-3,
4357.000,-1.98437762E-3,
4358.000,-8.94425204E-4,
4359.000,-6.94285263E-5,
4360.00,-9.09266004E-4,
4361.000,-9.04361019E-4,
4362.000,3.48656205E-4,
4363.000,-2.90678756E-4,
4364.000,-1.75743026E-3,
4365.000,-1.94658211E-3,
4366.000,1.13955997E-4,
4367.000,1.65501551E-3,
4368.000,1.00715552E-3,
4369.000,-8.94456636E-4,
4370.00,-1.04080136E-4,
4371.000,3.94949195E-4,
4372.000,-1.14498450E-3,
4373.000,-5.78668769E-5,
4374.000,-4.65614954E-4,
4375.000,3.33772856E-4,
4376.000,-1.07387648E-4,
4377.000,-5.61971865E-5,
4378.000,-2.47791788E-4,
4379.000,-1.34096819E-3,
4380.00,-5.13452804E-4,
4381.000,-6.11432333E-5,
4382.000,-2.72479083E-4,
4383.000,-1.13838527E-3,
4384.000,-1.75247213E-3,
4385.000,-2.59316905E-4,
4386.000,-6.28444104E-5,
4387.000,1.61687378E-3,
4388.000,3.90029541E-4,
4389.000,7.57201400E-4,
4390.00,-1.27506361E-3,
4391.000,9.97207593E-4,
4392.000,-7.27048027E-5,
4393.000,-4.82138479E-4,
4394.000,-5.45589937E-5,
4395.000,-9.40643833E-4,
4396.000,-1.51384913E-3,
4397.000,-1.30475021E-3,
4398.000,-6.28129055E-5,
4399.000,-2.67598400E-4,
4400.00,5.55341481E-4,
4401.000,-1.53362949E-3,
4402.000,-2.89009971E-4,
4403.000,-7.08148757E-4,
4404.000,-1.12022110E-3,
4405.000,9.88902175E-4,
4406.000,-6.77588832E-5,
4407.000,9.72386333E-4,
4408.000,-1.52703619E-3,
4409.000,-7.09815940E-4,
4410.00,-1.35249563E-3,
4411.000,-2.81265020E-5,
4412.000,-2.16687843E-3,
4413.000,-6.98239892E-4,
4414.000,-1.76238839E-3,
4415.000,-1.74754532E-3,
4416.000,-6.93301088E-4,
4417.000,-7.01542886E-4,
4418.000,-1.53196556E-3,
4419.000,-1.15485175E-3,
4420.00,-8.99424602E-4,
4421.000,1.39640667E-3,
4422.000,7.98550551E-4,
4423.000,1.63844274E-3,
4424.000,5.95030782E-4,
4425.000,1.01542985E-3,
4426.000,1.30470711E-4,
4427.000,1.76740461E-4,
4428.000,-3.10483418E-4,
4429.000,-2.14715814E-3,
4430.00,-4.96128669E-5,
4431.000,-1.54351944E-3,
4432.000,-9.42204642E-5,
4433.000,-1.55667413E-3,
4434.000,-9.08813527E-5,
4435.000,9.97176045E-4,
4436.000,-2.67598400E-4,
4437.000,-1.56489958E-3,
4438.000,-1.13015168E-3,
4439.000,1.56914466E-4,
4440.00,3.58589226E-4,
4441.000,-5.23365918E-4,
4442.000,-5.12510815E-5,
4443.000,1.36824383E-3,
4444.000,-1.97616010E-3,
4445.000,5.76857827E-4,
4446.000,-6.83391874E-4,
4447.000,2.05481984E-3,
4448.000,-6.61207305E-5,
4449.000,-8.84583453E-4,
4450.00,-1.54678454E-3,
4451.000,-1.94002641E-3,
4452.000,-1.75576704E-3,
4453.000,-5.06875396E-4,
4454.000,-2.64260627E-4,
4455.000,-1.29815331E-3,
4456.000,-6.96604082E-4,
4457.000,3.53575393E-4,
4458.000,-4.80470422E-4,
