Labels,MOF 2 420nm 1000 us Delta OD,
8.083E005,-2.67273933E-3,
8.084E005,-7.11509841E-4,
8.085E005,-2.00126972E-3,
8.086E005,1.22907653E-3,
8.087E005,-7.47192098E-5,
8.088E005,-1.35686854E-3,
8.089E005,-5.26317209E-3,
8.09E05,-7.46708029E-5,
8.091E005,-7.03270838E-4,
8.092E005,-2.66568991E-3,
8.093E005,1.22907653E-3,
8.094E005,3.17915925E-3,
8.095E005,-7.14527414E-5,
8.096E005,2.52896966E-3,
8.097E005,5.79858955E-4,
8.098E005,-4.56925947E-3,
8.099E005,4.48975340E-3,
8.1E05,-2.67980970E-3,
8.101E005,-7.07456551E-4,
8.102E005,1.22545694E-3,
8.103E005,-2.01937067E-3,
8.104E005,-2.66568991E-3,
8.105E005,4.48241737E-3,
8.106E005,-3.33515019E-3,
8.107E005,-7.23888399E-4,
8.108E005,3.18773091E-3,
8.109E005,-2.03156075E-3,
8.11E05,-3.97341140E-3,
8.111E005,-7.32202549E-4,
8.112E005,4.47512511E-3,
8.113E005,-7.07408530E-4,
8.114E005,1.87975215E-3,
8.115E005,4.48236894E-3,
8.116E005,-2.02550506E-3,
8.117E005,-3.32709216E-3,
8.118E005,-7.23888108E-4,
8.119E005,-2.66564172E-3,
8.12E05,1.87950942E-3,
8.121E005,-1.36703195E-3,
8.122E005,-5.24134282E-3,
8.123E005,-1.37213699E-3,
8.124E005,-5.26307430E-3,
8.125E005,5.77716448E-4,
8.126E005,-2.03160965E-3,
8.127E005,-1.36698375E-3,
8.128E005,1.87926600E-3,
8.129E005,-7.46705700E-5,
8.13E05,3.83834471E-3,
8.131E005,1.23155199E-3,
8.132E005,3.18257231E-3,
8.133E005,-2.65160622E-3,
8.134E005,-7.19749543E-4,
8.135E005,-5.29603846E-3,
8.136E005,-7.19701289E-4,
8.137E005,-7.15013084E-5,
8.138E005,-1.38744549E-3,
8.139E005,-7.07408239E-4,
8.14E05,5.75518934E-4,
8.141E005,-2.03151233E-3,
8.142E005,1.88023550E-3,
8.143E005,-2.03773240E-3,
8.144E005,1.87902176E-3,
8.145E005,-7.36329646E-4,
8.146E005,1.87950942E-3,
8.147E005,1.87848241E-3,
8.148E005,1.87877682E-3,
8.149E005,5.77764877E-4,
8.15E05,2.52892147E-3,
8.151E005,-7.78495814E-5,
8.152E005,-3.96441715E-3,
8.153E005,-3.34328064E-3,
8.154E005,3.18257255E-3,
8.155E005,-2.67980970E-3,
8.156E005,2.53043044E-3,
8.157E005,5.77289751E-3,
8.158E005,-1.37213699E-3,
8.159E005,-2.02545687E-3,
8.16E05,-7.36378483E-4,
8.161E005,-1.36194285E-3,
8.162E005,-1.36698375E-3,
8.163E005,3.16908909E-3,
8.164E005,-1.37208833E-3,
8.165E005,5.13085956E-3,
8.166E005,5.14484663E-3,
8.167E005,5.79858955E-4,
8.168E005,1.22790597E-3,
8.169E005,1.87931443E-3,
8.17E05,-3.99152935E-3,
8.171E005,-2.04998441E-3,
8.172E005,-7.11558270E-4,
8.173E005,2.53047887E-3,
8.174E005,-7.15010756E-5,
8.175E005,-7.15013084E-5,
8.176E005,2.52969889E-3,
8.177E005,-6.82928003E-5,
8.178E005,-3.96441715E-3,
8.179E005,1.22790586E-3,
8.18E05,5.14947157E-3,
8.181E005,2.52969889E-3,
8.182E005,-7.03319092E-4,
8.183E005,3.19288718E-3,
8.184E005,-1.37208833E-3,
8.185E005,7.09318183E-3,
8.186E005,1.22912496E-3,
8.187E005,-5.24134282E-3,
8.188E005,-7.23839796E-4,
8.189E005,3.82498396E-3,
8.19E05,1.88047613E-3,
8.191E005,-2.03156122E-3,
8.192E005,2.52819434E-3,
8.193E005,2.52969889E-3,
8.194E005,-3.98238376E-3,
8.195E005,-8.53383634E-3,
8.196E005,-3.34323174E-3,
8.197E005,-5.24134282E-3,
8.198E005,-3.98243265E-3,
8.199E005,-2.67976103E-3,
8.2E05,-5.89471124E-3,
8.201E005,7.72371283E-3,
8.202E005,-2.01330287E-3,
8.203E005,-7.32202549E-4,
8.204E005,1.22907653E-3,
8.205E005,2.52896966E-3,
8.206E005,5.86440961E-4,
8.207E005,3.17741209E-3,
8.208E005,-3.31104849E-3,
8.209E005,5.82043431E-4,
8.21E05,-7.14527414E-5,
8.211E005,5.77716448E-4,
8.212E005,-2.01937067E-3,
8.213E005,-6.54901518E-3,
8.214E005,-2.68694991E-3,
8.215E005,-3.31905833E-3,
8.216E005,-4.00965847E-3,
8.217E005,-6.20495266E-5,
8.218E005,5.88605937E-4,
8.219E005,-7.53208587E-4,
8.22E05,1.22422690E-3,
8.221E005,-6.82928003E-5,
8.222E005,-6.54906407E-3,
8.223E005,-2.00122152E-3,
8.224E005,5.77284908E-3,
8.225E005,-2.67980923E-3,
8.226E005,1.87907030E-3,
8.227E005,-7.46221631E-5,
8.228E005,-1.37213664E-3,
8.229E005,-7.46705700E-5,
8.23E05,-6.49806298E-3,
8.231E005,5.71152777E-4,
8.232E005,-4.61876998E-3,
8.233E005,-4.64885309E-3,
8.234E005,1.22907653E-3,
8.235E005,1.22907653E-3,
8.236E005,-3.34323174E-3,
8.237E005,-7.15013084E-5,
8.238E005,1.22785743E-3,
8.239E005,5.13553992E-3,
8.24E05,-1.38239202E-3,
8.241E005,-6.54906407E-3,
8.242E005,-7.15623668E-4,
8.243E005,-2.66564172E-3,
8.244E005,-6.51907176E-5,
8.245E005,1.87950942E-3,
8.246E005,-3.99147999E-3,
8.247E005,-7.27990642E-4,
8.248E005,1.23280834E-3,
8.249E005,5.79907442E-4,
8.25E05,-4.63876314E-3,
8.251E005,-1.37720827E-3,
8.252E005,-1.37208868E-3,
8.253E005,-5.57471940E-5,
8.254E005,-2.03156122E-3,
8.255E005,5.79858955E-4,
8.256E005,-3.31100053E-3,
8.257E005,-8.51805881E-3,
8.258E005,7.73217203E-3,
8.259E005,-2.65866145E-3,
8.26E05,3.18086334E-3,
8.261E005,-2.65160622E-3,
8.262E005,-5.88696457E-5,
8.263E005,5.77716448E-4,
8.264E005,-1.37218519E-3,
8.265E005,5.86440845E-4,
8.266E005,-4.64880420E-3,
8.267E005,5.13090752E-3,
8.268E005,2.52751797E-3,
8.269E005,-2.66573858E-3,
8.27E05,5.77716448E-4,
8.271E005,1.22907653E-3,
8.272E005,-2.01330287E-3,
8.273E005,-1.35691650E-3,
8.274E005,-2.68690102E-3,
8.275E005,-6.83412945E-5,
8.276E005,-2.00730143E-3,
8.277E005,3.82232619E-3,
8.278E005,-3.30306310E-3,
8.279E005,-7.11461704E-4,
8.28E05,5.79907442E-4,
8.281E005,-2.67278752E-3,
8.282E005,7.74065685E-3,
8.283E005,-3.32709216E-3,
8.284E005,-6.20495266E-5,
8.285E005,5.75518934E-4,
8.286E005,-5.89471124E-3,
8.287E005,-5.88288810E-3,
8.288E005,-4.61876998E-3,
8.289E005,-1.36698375E-3,
8.29E05,-7.78495814E-5,
8.291E005,1.23034022E-3,
8.292E005,-6.56186091E-3,
8.293E005,-2.68690148E-3,
8.294E005,1.87877682E-3,
8.295E005,-5.25226537E-3,
8.296E005,3.17915925E-3,
8.297E005,5.12163620E-3,
8.298E005,-7.15013084E-5,
8.299E005,1.23155199E-3,
8.3E05,-1.39789120E-3,
8.301E005,-2.01941933E-3,
8.302E005,5.75470272E-4,
8.303E005,-1.39275775E-3,
8.304E005,1.23276014E-3,
8.305E005,-6.51425289E-5,
8.306E005,-7.24598859E-3,
8.307E005,-1.98926008E-3,
8.308E005,-3.34328064E-3,
8.309E005,-3.91096435E-3,
8.31E05,-7.46705700E-5,
8.311E005,3.82764987E-3,
8.312E005,1.23034022E-3,
8.313E005,-7.15575530E-4,
8.314E005,-2.04387354E-3,
8.315E005,-2.69401423E-3,
8.316E005,5.73314785E-4,
8.317E005,-5.28503442E-3,
8.318E005,-7.78982940E-5,
8.319E005,-9.17633064E-3,
8.32E05,-3.94646125E-3,
8.321E005,-3.99148092E-3,
8.322E005,2.53043044E-3,
8.323E005,-7.27400091E-3,
8.324E005,-1.36698375E-3,
8.325E005,-2.02550506E-3,
8.326E005,-2.66568991E-3,
8.327E005,-7.27990642E-4,
8.328E005,-1.37730537E-3,
8.329E005,-4.60877037E-3,
8.33E05,-7.11413275E-4,
8.331E005,-6.51907176E-5,
8.332E005,-7.24603655E-3,
8.333E005,-7.19749543E-4,
8.334E005,5.75518934E-4,
8.335E005,-5.26312320E-3,
8.336E005,1.87926600E-3,
8.337E005,-4.57914080E-3,
8.338E005,-5.95435873E-3,
8.339E005,-7.23888108E-4,
8.34E05,1.23276003E-3,
8.341E005,-7.19701289E-4,
8.342E005,-2.02545687E-3,
8.343E005,-1.36184623E-3,
8.344E005,-3.31910700E-3,
8.345E005,5.82091685E-4,
8.346E005,2.52824277E-3,
8.347E005,-2.70114862E-3,
8.348E005,3.82764987E-3,
8.349E005,-5.57954008E-5,
8.35E05,-5.89471124E-3,
8.351E005,-6.54901518E-3,
8.352E005,3.82769830E-3,
8.353E005,-3.32709216E-3,
8.354E005,-6.20495266E-5,
8.355E005,5.84269408E-4,
8.356E005,-1.04959253E-2,
8.357E005,-3.33510130E-3,
8.358E005,-8.45517870E-3,
8.359E005,-2.66568991E-3,
8.36E05,-7.23936770E-4,
8.361E005,1.87926600E-3,
8.362E005,-6.20495266E-5,
8.363E005,-1.99525617E-3,
8.364E005,4.47881408E-3,
8.365E005,1.87902176E-3,
8.366E005,-8.41874789E-5,
8.367E005,-7.20440457E-3,
8.368E005,-1.40308845E-3,
8.369E005,-2.02545687E-3,
8.37E05,-1.36698375E-3,
8.371E005,-6.51907176E-5,
8.372E005,5.82140114E-4,
8.373E005,-5.93044097E-3,
8.374E005,-5.91851119E-3,
8.375E005,1.87907030E-3,
8.376E005,-6.83412945E-5,
8.377E005,-7.21824076E-3,
8.378E005,5.14023518E-3,
8.379E005,-2.01941933E-3,
8.38E05,3.82493576E-3,
8.381E005,-8.42849622E-5,
8.382E005,5.82091860E-4,
8.383E005,-7.23839796E-4,
8.384E005,-5.25221648E-3,
8.385E005,-1.37213699E-3,
8.386E005,-2.03773240E-3,
8.387E005,-7.46221631E-5,
8.388E005,-2.65170261E-3,
8.389E005,5.79907268E-4,
8.39E05,3.18777980E-3,
8.391E005,-5.26317116E-3,
8.392E005,1.87853118E-3,
8.393E005,1.23145536E-3,
8.394E005,5.71103999E-4,
8.395E005,-3.97336250E-3,
8.396E005,1.23276014E-3,
8.397E005,-3.99148092E-3,
8.398E005,-3.31104849E-3,
8.399E005,-7.11509841E-4,
8.4E05,-3.94650968E-3,
8.401E005,-7.19749893E-4,
8.402E005,4.47881408E-3,
8.403E005,-7.36427028E-4,
8.404E005,-3.32709216E-3,
8.405E005,-2.01937067E-3,
8.406E005,-1.99520774E-3,
8.407E005,-2.64466810E-3,
8.408E005,5.78959798E-3,
8.409E005,1.87980058E-3,
8.41E05,5.75518934E-4,
8.411E005,-1.38754281E-3,
8.412E005,-2.02545687E-3,
8.413E005,5.79907268E-4,
8.414E005,-7.78980611E-5,
8.415E005,-7.32202549E-4,
8.416E005,-4.00060462E-3,
8.417E005,-1.36184623E-3,
8.418E005,-7.11558270E-4,
8.419E005,-7.19749543E-4,
8.42E05,2.52969889E-3,
8.421E005,-1.37213699E-3,
8.422E005,-4.61876998E-3,
8.423E005,-2.01941887E-3,
8.424E005,5.82091685E-4,
8.425E005,-2.67980970E-3,
8.426E005,4.48607979E-3,
8.427E005,2.53189960E-3,
8.428E005,-1.38234324E-3,
8.429E005,-7.23839796E-4,
8.43E05,3.18257231E-3,
8.431E005,-2.67980970E-3,
8.432E005,-2.03156122E-3,
8.433E005,-1.36698375E-3,
8.434E005,-1.36703230E-3,
8.435E005,-7.32202199E-4,
8.436E005,5.14018629E-3,
8.437E005,-7.46221631E-5,
8.438E005,6.43808860E-3,
8.439E005,3.83834471E-3,
8.44E05,1.22785743E-3,
8.441E005,-2.67273933E-3,
8.442E005,3.17576644E-3,
8.443E005,-1.38754281E-3,
8.444E005,1.87931443E-3,
8.445E005,1.88004249E-3,
8.446E005,1.87950942E-3,
8.447E005,2.52901809E-3,
8.448E005,-6.54906407E-3,
8.449E005,5.14489505E-3,
8.45E05,-4.65882802E-3,
8.451E005,2.52969889E-3,
8.452E005,1.87877682E-3,
8.453E005,-2.03773240E-3,
8.454E005,-2.03156122E-3,
8.455E005,1.22668326E-3,
8.456E005,-7.19701289E-4,
8.457E005,-7.19701289E-4,
8.458E005,-7.07408239E-4,
8.459E005,5.77843189E-3,
8.46E05,-2.65866192E-3,
8.461E005,-1.36703230E-3,
8.462E005,-5.27406158E-3,
8.463E005,4.47881408E-3,
8.464E005,-5.96639607E-3,
8.465E005,1.23150367E-3,
8.466E005,-3.32704349E-3,
8.467E005,-6.54906407E-3,
8.468E005,1.87872816E-3,
8.469E005,-6.83895560E-5,
8.47E05,2.53047887E-3,
8.471E005,5.73266239E-4,
8.472E005,-3.97336297E-3,
8.473E005,2.52969889E-3,
8.474E005,1.22795440E-3,
8.475E005,1.23150367E-3,
8.476E005,-4.62875143E-3,
8.477E005,-5.28498553E-3,
8.478E005,-8.74928737E-5,
8.479E005,-2.65861349E-3,
8.48E05,2.53043044E-3,
8.481E005,4.48246580E-3,
8.482E005,-3.98243265E-3,
8.483E005,2.52974732E-3,
8.484E005,1.87926600E-3,
8.485E005,3.18773091E-3,
8.486E005,-2.67985812E-3,
8.487E005,-3.32709216E-3,
8.488E005,-7.23839796E-4,
8.489E005,-2.01330287E-3,
8.49E05,1.87955785E-3,
8.491E005,-2.67273933E-3,
8.492E005,-7.36378483E-4,
8.493E005,3.83300544E-3,
8.494E005,-2.03773240E-3,
8.495E005,-2.67980923E-3,
8.496E005,2.53043044E-3,
8.497E005,-2.67980970E-3,
8.498E005,5.14018629E-3,
8.499E005,-7.28039071E-4,
8.5E05,-3.94646125E-3,
8.501E005,3.82498396E-3,
8.502E005,3.83574399E-3,
8.503E005,6.43150602E-3,
8.504E005,3.18595744E-3,
8.505E005,-4.61876998E-3,
8.506E005,5.77667903E-4,
8.507E005,5.79955755E-4,
8.508E005,-8.54975730E-3,
8.509E005,-2.65165465E-3,
8.51E05,-2.06857524E-3,
8.511E005,-3.31905833E-3,
8.512E005,-1.38234359E-3,
8.513E005,-1.37715961E-3,
8.514E005,1.88028370E-3,
8.515E005,-6.00272603E-3,
8.516E005,1.88023550E-3,
8.517E005,-6.60067797E-3,
8.518E005,-4.63871425E-3,
8.519E005,5.14952047E-3,
8.52E05,-7.23839796E-4,
8.521E005,4.47149528E-3,
8.522E005,5.75470447E-4,
8.523E005,-2.03156075E-3,
8.524E005,-5.26312320E-3,
8.525E005,-6.66607404E-3,
8.526E005,-1.36189430E-3,
8.527E005,-7.23888108E-4,
8.528E005,1.87975215E-3,
8.529E005,1.22912484E-3,
8.53E05,-5.29603846E-3,
8.531E005,-4.01878916E-3,
8.532E005,2.52965046E-3,
8.533E005,-8.42849622E-5,
8.534E005,-7.15575181E-4,
8.535E005,-2.01932248E-3,
8.536E005,-3.31104849E-3,
8.537E005,1.22790597E-3,
8.538E005,4.48612822E-3,
8.539E005,4.47512511E-3,
8.54E05,5.77716448E-4,
8.541E005,-7.28039071E-4,
8.542E005,-2.69401423E-3,
8.543E005,-2.68690148E-3,
8.544E005,-5.90656931E-3,
8.545E005,-1.37208833E-3,
8.546E005,2.53194827E-3,
8.547E005,-2.66568991E-3,
8.548E005,-3.31100053E-3,
8.549E005,-3.95540148E-3,
8.55E05,6.43150602E-3,
8.551E005,-7.19701289E-4,
8.552E005,-7.32202549E-4,
8.553E005,-4.61876998E-3,
8.554E005,5.77764877E-4,
8.555E005,-2.05616257E-3,
8.556E005,5.82091685E-4,
8.557E005,-1.36698375E-3,
8.558E005,4.46792459E-3,
8.559E005,-7.78982940E-5,
8.56E05,-7.19749893E-4,
8.561E005,1.23155199E-3,
8.562E005,-4.61872201E-3,
8.563E005,-3.99147999E-3,
8.564E005,5.73314785E-4,
8.565E005,-2.00720504E-3,
8.566E005,-2.66568991E-3,
8.567E005,-7.11509841E-4,
8.568E005,-7.40518153E-4,
8.569E005,-3.31100053E-3,
8.57E05,5.79955755E-4,
8.571E005,-2.03156122E-3,
8.572E005,5.79907268E-4,
8.573E005,5.14489505E-3,
8.574E005,-3.31905833E-3,
8.575E005,7.10082240E-3,
8.576E005,3.84109933E-3,
8.577E005,-1.37218519E-3,
8.578E005,-7.15013084E-5,
8.579E005,5.71104174E-4,
8.58E05,-6.52348716E-3,
8.581E005,-1.38754281E-3,
8.582E005,4.47881408E-3,
8.583E005,-7.15623668E-4,
8.584E005,3.17576644E-3,
8.585E005,7.75780063E-3,
8.586E005,5.77667903E-4,
8.587E005,-4.65882802E-3,
8.588E005,1.23034022E-3,
8.589E005,-3.96441715E-3,
8.59E05,1.87931443E-3,
8.591E005,-2.66568991E-3,
8.592E005,-7.14527414E-5,
8.593E005,-2.64471653E-3,
8.594E005,1.22668326E-3,
8.595E005,2.53121252E-3,
8.596E005,-6.20495266E-5,
8.597E005,-3.35133821E-3,
8.598E005,-1.36703230E-3,
8.599E005,-3.92870884E-3,
8.6E05,-1.38754281E-3,
8.601E005,5.71055396E-4,
8.602E005,-7.23202154E-3,
8.603E005,1.22663460E-3,
8.604E005,-5.25221648E-3,
8.605E005,-5.85930049E-3,
8.606E005,-7.23888108E-4,
8.607E005,-7.23888108E-4,
8.608E005,-7.19701289E-4,
8.609E005,1.88004249E-3,
8.61E05,-2.01330287E-3,
8.611E005,-3.31905833E-3,
8.612E005,3.18768201E-3,
8.613E005,-7.46705700E-5,
8.614E005,-2.03151233E-3,
8.615E005,2.53043044E-3,
8.616E005,1.87999418E-3,
8.617E005,-2.03156122E-3,
8.618E005,2.53116386E-3,
8.619E005,-6.51422888E-5,
8.62E05,1.22907653E-3,
8.621E005,4.48980182E-3,
8.622E005,5.84221212E-4,
8.623E005,-2.69401423E-3,
8.624E005,3.83569533E-3,
8.625E005,4.47512511E-3,
8.626E005,-3.98238376E-3,
8.627E005,-2.70119729E-3,
8.628E005,5.77764877E-4,
8.629E005,1.22790597E-3,
8.63E05,1.87882548E-3,
8.631E005,-2.64471653E-3,
8.632E005,-3.99148092E-3,
8.633E005,-7.23839796E-4,
8.634E005,2.53043044E-3,
8.635E005,5.79907442E-4,
8.636E005,-3.31905833E-3,
8.637E005,1.88023550E-3,
8.638E005,-4.59884806E-3,
8.639E005,3.18428688E-3,
8.64E05,5.82091685E-4,
8.641E005,-2.68685282E-3,
8.642E005,4.48980182E-3,
8.643E005,4.47149528E-3,
8.644E005,-2.68690148E-3,
8.645E005,-2.67273933E-3,
8.646E005,3.18091176E-3,
8.647E005,-1.37208833E-3,
8.648E005,2.53047887E-3,
8.649E005,-2.01330287E-3,
8.65E05,1.22790597E-3,
8.651E005,-7.78011017E-5,
8.652E005,1.22912496E-3,
8.653E005,3.18428664E-3,
8.654E005,5.79907268E-4,
8.655E005,5.71152777E-4,
8.656E005,-6.51422888E-5,
8.657E005,3.18423822E-3,
8.658E005,-2.00122152E-3,
8.659E005,-2.67278752E-3,
8.66E05,-7.11509841E-4,
8.661E005,4.47881408E-3,
8.662E005,1.23271183E-3,
8.663E005,5.66613628E-4,
8.664E005,5.75518934E-4,
8.665E005,-2.00725347E-3,
8.666E005,4.47881408E-3,
8.667E005,-7.11509841E-4,
8.668E005,-5.99053083E-3,
8.669E005,-7.28039071E-4,
8.67E05,-5.94235770E-3,
8.671E005,-2.00122152E-3,
8.672E005,2.53185094E-3,
8.673E005,1.87882548E-3,
8.674E005,-7.87551608E-3,
8.675E005,-6.51907176E-5,
8.676E005,-1.99520774E-3,
8.677E005,-3.31901014E-3,
8.678E005,5.73314785E-4,
8.679E005,6.44473964E-3,
8.68E05,-2.67980970E-3,
8.681E005,-7.19701289E-4,
8.682E005,-4.63871425E-3,
8.683E005,-2.68690148E-3,
8.684E005,-5.88696457E-5,
8.685E005,-1.35682046E-3,
8.686E005,-3.31905833E-3,
8.687E005,-2.64466810E-3,
8.688E005,-3.33519839E-3,
8.689E005,-1.38234359E-3,
8.69E05,-1.99520774E-3,
8.691E005,-2.00126995E-3,
8.692E005,-3.32704349E-3,
8.693E005,1.87882548E-3,
8.694E005,-3.31109716E-3,
8.695E005,-3.35133821E-3,
8.696E005,1.87975215E-3,
8.697E005,-2.02555372E-3,
8.698E005,-3.98243265E-3,
8.699E005,-7.11509841E-4,
8.7E05,5.84221212E-4,
8.701E005,-3.33514949E-3,
8.702E005,1.22907653E-3,
8.703E005,1.87877682E-3,
8.704E005,5.73314785E-4,
8.705E005,-2.00122152E-3,
8.706E005,5.79858955E-4,
8.707E005,-1.38754281E-3,
8.708E005,-5.88284014E-3,
8.709E005,1.22668326E-3,
8.71E05,-9.24393535E-3,
8.711E005,4.47881408E-3,
8.712E005,5.13553992E-3,
8.713E005,-7.23839796E-4,
8.714E005,5.75470272E-4,
8.715E005,-2.65861349E-3,
8.716E005,1.22912496E-3,
8.717E005,-7.28039071E-4,
8.718E005,3.17915925E-3,
8.719E005,-2.03768350E-3,
8.72E05,-7.79467737E-5,
8.721E005,5.78407897E-3,
8.722E005,5.82091860E-4,
8.723E005,-2.04382464E-3,
8.724E005,9.03286412E-3,
8.725E005,-2.03160965E-3,
8.726E005,6.47805212E-3,
8.727E005,-2.69406312E-3,
8.728E005,-2.02545687E-3,
8.729E005,-8.74439356E-5,
8.73E05,5.75518934E-4,
8.731E005,-2.04387354E-3,
8.732E005,-2.68694991E-3,
8.733E005,-1.37720793E-3,
8.734E005,5.79955755E-4,
8.735E005,-5.91846323E-3,
8.736E005,1.23280834E-3,
8.737E005,-7.32202549E-4,
8.738E005,5.79532795E-3,
8.739E005,-2.67985812E-3,
8.74E05,-4.61876998E-3,
8.741E005,7.09323026E-3,
8.742E005,2.53043044E-3,
8.743E005,3.18252388E-3,
8.744E005,-1.37208833E-3,
8.745E005,-4.56930697E-3,
8.746E005,-5.90656931E-3,
8.747E005,-7.36378483E-4,
8.748E005,-3.98243265E-3,
8.749E005,-2.65160622E-3,
8.75E05,1.87946099E-3,
8.751E005,-1.36708049E-3,
8.752E005,1.87926600E-3,
8.753E005,2.53116386E-3,
8.754E005,-3.32709216E-3,
8.755E005,-8.41874789E-5,
8.756E005,-1.39275775E-3,
8.757E005,5.71152777E-4,
8.758E005,1.87950942E-3,
8.759E005,-1.37213664E-3,
8.76E05,5.75518934E-4,
8.761E005,-6.60067797E-3,
8.762E005,-3.29505256E-3,
8.763E005,-2.66568991E-3,
8.764E005,-3.35133821E-3,
8.765E005,2.52689165E-3,
8.766E005,4.46792459E-3,
8.767E005,-1.39270921E-3,
8.768E005,-2.68690102E-3,
8.769E005,-2.03156122E-3,
8.77E05,1.87828473E-3,
8.771E005,5.77838300E-3,
8.772E005,-2.03768350E-3,
8.773E005,-3.32709216E-3,
8.774E005,3.83569510E-3,
8.775E005,-3.34323174E-3,
8.776E005,-3.97336250E-3,
8.777E005,-7.14527414E-5,
8.778E005,-7.28039071E-4,
8.779E005,1.87897321E-3,
8.78E05,-7.15010756E-5,
8.781E005,-7.46705700E-5,
8.782E005,-7.23839796E-4,
8.783E005,3.82764987E-3,
8.784E005,-5.26312320E-3,
8.785E005,-1.38239202E-3,
8.786E005,-2.67976103E-3,
8.787E005,3.84381367E-3,
8.788E005,-1.36189430E-3,
8.789E005,5.79955755E-4,
8.79E05,-1.36703195E-3,
8.791E005,-2.65861349E-3,
8.792E005,-3.34323174E-3,
8.793E005,-1.38754281E-3,
8.794E005,7.06308801E-3,
8.795E005,-2.02550506E-3,
8.796E005,-1.37730537E-3,
8.797E005,-1.38749403E-3,
8.798E005,3.18600610E-3,
8.799E005,5.77667903E-4,
8.8E05,-7.19060935E-3,
8.801E005,-3.96446558E-3,
8.802E005,-2.01335130E-3,
8.803E005,1.22668326E-3,
8.804E005,-2.03773240E-3,
8.805E005,5.68886579E-4,
8.806E005,6.45131338E-3,
8.807E005,1.23034022E-3,
8.808E005,-6.82928003E-5,
8.809E005,1.87902176E-3,
8.81E05,-3.32714105E-3,
8.811E005,2.52824277E-3,
8.812E005,-7.24598859E-3,
8.813E005,-7.19749893E-4,
8.814E005,2.53047887E-3,
8.815E005,3.18428664E-3,
8.816E005,-7.19798147E-4,
8.817E005,5.73314785E-4,
8.818E005,5.73314785E-4,
8.819E005,8.40638857E-3,
8.82E05,5.82091685E-4,
8.821E005,5.78964641E-3,
8.822E005,4.49718209E-3,
8.823E005,-2.01937067E-3,
8.824E005,-1.38234324E-3,
8.825E005,3.82769830E-3,
8.826E005,-1.35180936E-3,
8.827E005,1.87853118E-3,
8.828E005,-1.99520774E-3,
8.829E005,-7.15623668E-4,
8.83E05,6.47810148E-3,
8.831E005,-3.32709216E-3,
8.832E005,-1.38239202E-3,
8.833E005,3.83027503E-3,
8.834E005,5.13553992E-3,
8.835E005,-3.97341140E-3,
8.836E005,5.73314785E-4,
8.837E005,5.71103999E-4,
8.838E005,-2.70114862E-3,
8.839E005,1.22668326E-3,
8.84E05,3.17920768E-3,
8.841E005,-7.11461704E-4,
8.842E005,-7.27990642E-4,
8.843E005,3.17576644E-3,
8.844E005,1.87877682E-3,
8.845E005,-6.83895560E-5,
8.846E005,-2.69406312E-3,
8.847E005,5.73217520E-4,
8.848E005,-6.20014107E-5,
8.849E005,4.48980182E-3,
8.85E05,-5.30707650E-3,
8.851E005,1.87857985E-3,
8.852E005,5.68886753E-4,
8.853E005,-3.31900967E-3,
8.854E005,-7.28039071E-4,
8.855E005,5.73266239E-4,
8.856E005,-1.38239202E-3,
8.857E005,-6.62666932E-3,
8.858E005,5.14018629E-3,
8.859E005,1.87926600E-3,
8.86E05,-7.23888108E-4,
8.861E005,4.47512511E-3,
8.862E005,-4.00965847E-3,
8.863E005,-7.90530816E-3,
8.864E005,4.48246580E-3,
8.865E005,-2.02545687E-3,
8.866E005,-2.01937067E-3,
8.867E005,5.88605937E-4,
8.868E005,-2.65871012E-3,
8.869E005,1.87926600E-3,
8.87E05,-2.04382464E-3,
8.871E005,-6.51907176E-5,
8.872E005,2.52965046E-3,
8.873E005,-2.00730143E-3,
8.874E005,3.82232619E-3,
8.875E005,1.87882548E-3,
8.876E005,-2.65861349E-3,
8.877E005,5.77843189E-3,
8.878E005,-7.23839796E-4,
8.879E005,-1.36703230E-3,
8.88E05,-6.51907176E-5,
8.881E005,-9.88929346E-3,
8.882E005,-2.67980970E-3,
8.883E005,1.87950942E-3,
8.884E005,-1.37208833E-3,
8.885E005,-7.23839796E-4,
8.886E005,-1.38234324E-3,
8.887E005,-2.00122152E-3,
8.888E005,-1.37208833E-3,
8.889E005,3.18086334E-3,
8.89E05,-7.32202549E-4,
8.891E005,-1.38749438E-3,
8.892E005,-2.03160965E-3,
8.893E005,-2.66564172E-3,
8.894E005,5.14018629E-3,
8.895E005,2.52896966E-3,
8.896E005,5.75470272E-4,
8.897E005,-6.60067797E-3,
8.898E005,-6.83410617E-5,
8.899E005,-3.32709216E-3,
8.9E05,1.87907030E-3,
8.901E005,-7.15010756E-5,
8.902E005,4.50088922E-3,
8.903E005,5.66662580E-4,
8.904E005,5.73314785E-4,
8.905E005,1.22545694E-3,
8.906E005,-2.04387354E-3,
8.907E005,2.53038178E-3,
8.908E005,-7.15013084E-5,
8.909E005,1.22658606E-3,
8.91E05,2.52674706E-3,
8.911E005,-6.60067797E-3,
8.912E005,-9.78248753E-3,
8.913E005,-1.36194285E-3,
8.914E005,-7.25994958E-3,
8.915E005,2.53337785E-3,
8.916E005,2.53043044E-3,
8.917E005,-2.67980970E-3,
8.918E005,3.83300544E-3,
8.919E005,5.84269583E-4,
8.92E05,-2.69401469E-3,
8.921E005,-2.69401423E-3,
8.922E005,5.77716273E-4,
8.923E005,-6.57474529E-3,
